empire_id,empire_name,status,year,gdp,population,colonies,description
fcda05fc4e,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Sigma Galacticis-d."
2320e9a617,The Great Galactican Imperium,Birth,0,5000.0,0.0,1,"The The Great Galactican Imperium emerges in the galaxy, establishing its capital at Sigma Galacticis-e."
75a58165a0,The Great Galactican Imperium,Birth,0,5000.0,28858661.0,1,"The The Great Galactican Imperium emerges in the galaxy, establishing its capital at Sigma Galacticis-g."
d5f12251b2,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at Gliese 663.0-c."
b4221d6e15,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Gliese 663.0-d."
b3ddaf54de,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Gliese 663.0-e."
fa8159dac5,The Unified Star Empire,Birth,0,5000.0,0.0,1,"The The Unified Star Empire emerges in the galaxy, establishing its capital at Gliese 663.0-f."
02e103d2b6,The Great Dominion Imperium,Birth,0,5000.0,0.0,1,"The The Great Dominion Imperium emerges in the galaxy, establishing its capital at Gliese 663.0-g."
b0eb206a08,The Consolidated Thranis Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Thranis Systems emerges in the galaxy, establishing its capital at TESS-5743b-c."
529174abfd,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at TESS-5743b-d."
658cf93cc4,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at TESS-5743b-e."
3b106fa102,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Phi Persei-b."
cb6235e194,The Allied Star Empire,Birth,0,5000.0,0.0,1,"The The Allied Star Empire emerges in the galaxy, establishing its capital at Phi Persei-c."
6a9427ac16,The Great Consolidated Imperium,Birth,0,5000.0,50930184.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Prometheus-g."
094756ff65,The Great Unified Imperium,Birth,0,5000.0,27651706.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at HIP 246403-c."
e07661a882,The Aurelari Technocracy,Birth,0,5000.0,0.0,1,"The The Aurelari Technocracy emerges in the galaxy, establishing its capital at HIP 246403-d."
d340e67e88,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at HR 58037-b."
78635879d1,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Selene Prime-b."
71f4e16f01,The Primite Star Empire,Birth,0,5000.0,0.0,1,"The The Primite Star Empire emerges in the galaxy, establishing its capital at Selene Prime-c."
62149b123f,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Eta Sagittarii-b."
4c3eb31272,The Iota-sagittariis Technocracy,Birth,0,5000.0,0.0,1,"The The Iota-sagittariis Technocracy emerges in the galaxy, establishing its capital at Iota Sagittarii-b."
460d2edc1f,The Great Sagittarian Imperium,Birth,0,5000.0,0.0,1,"The The Great Sagittarian Imperium emerges in the galaxy, establishing its capital at Iota Sagittarii-c."
6c40e5c997,The Orionite Technocracy,Birth,0,5000.0,29749080.0,1,"The The Orionite Technocracy emerges in the galaxy, establishing its capital at Upsilon Orionis-b."
ce97697488,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Upsilon Orionis-c."
4df0d9ee3b,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at Upsilon Orionis-e."
5a236efd3f,The Great Beta-bulgis Imperium,Birth,0,5000.0,58973017.0,1,"The The Great Beta-bulgis Imperium emerges in the galaxy, establishing its capital at Beta Bulge-d."
b8c054770f,The Consolidated Beta-bulgis Systems,Birth,0,5000.0,52846319.0,1,"The The Consolidated Beta-bulgis Systems emerges in the galaxy, establishing its capital at Beta Bulge-g."
1bc76d1c73,The Consolidated Star Empire,Birth,0,5000.0,45548711.0,1,"The The Consolidated Star Empire emerges in the galaxy, establishing its capital at TESS-3963d-b."
1c4722b997,The Great Unified Imperium,Birth,0,5000.0,32040734.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Nu Orionis-b."
0e67dd57aa,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at HR 120160-b."
88977397af,The Zylarex AI Hegemony,Birth,0,5000.0,0.0,1,"The The Zylarex AI Hegemony emerges in the galaxy, establishing its capital at HR 120160-c."
84a3d643c9,The Scientific Technocracy,Birth,0,5000.0,28787953.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HR 120160-d."
19190c022d,The Great Allied Imperium,Birth,0,5000.0,32858077.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Webb-1799-b."
cadd62d564,The Consolidated Allied Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Allied Systems emerges in the galaxy, establishing its capital at Webb-1799-c."
d0016e25b4,The Great Meran Imperium,Birth,0,5000.0,25684541.0,1,"The The Great Meran Imperium emerges in the galaxy, establishing its capital at HIP 114085-c."
724362e429,The Consolidated Zeloid Systems,Birth,0,5000.0,28382390.0,1,"The The Consolidated Zeloid Systems emerges in the galaxy, establishing its capital at HIP 114085-d."
2b478a564d,The Aurelian Star Empire,Birth,0,5000.0,0.0,1,"The The Aurelian Star Empire emerges in the galaxy, establishing its capital at Aurelia-c."
999c5041c4,The Scientific Technocracy,Birth,0,5000.0,31971264.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Aurelia-d."
06f00def5a,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at Aurelia-e."
23582772c8,The Orionite AI Hegemony,Birth,0,5000.0,0.0,1,"The The Orionite AI Hegemony emerges in the galaxy, establishing its capital at Delta Orionis-b."
61397f1d85,The Solari Technocracy,Birth,0,5000.0,0.0,1,"The The Solari Technocracy emerges in the galaxy, establishing its capital at TESS-973-b."
ca40b2e629,The Great Scientific Imperium,Birth,0,5000.0,38672840.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-973-d."
80d9c3cc28,The Vesperian Star Empire,Birth,0,5000.0,0.0,1,"The The Vesperian Star Empire emerges in the galaxy, establishing its capital at TESS-973-e."
bcfcfb49cf,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HR 104924-b."
9568bafb15,The Consolidated Chi-bulgis Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Chi-bulgis Systems emerges in the galaxy, establishing its capital at Chi Bulge-b."
47e406daef,The Bulgian Technocracy,Birth,0,5000.0,0.0,1,"The The Bulgian Technocracy emerges in the galaxy, establishing its capital at Chi Bulge-c."
ad47c2dda3,The Consolidated Bulgite Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Bulgite Systems emerges in the galaxy, establishing its capital at Chi Bulge-d."
096fc37df4,The Great Scientific Imperium,Birth,0,5000.0,57688775.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at HD 275033-e."
0b6029ea29,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at Webb-5587a-b."
0ed21e60e5,The Orionan Star Empire,Birth,0,5000.0,48907341.0,1,"The The Orionan Star Empire emerges in the galaxy, establishing its capital at Webb-5587a-c."
5a9f1f61c7,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Webb-5587a-d."
02fd90e690,The Great Allied Imperium,Birth,0,5000.0,0.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Webb-5587a-f."
3557fb1c6f,The Allied Star Empire,Birth,0,5000.0,23098616.0,1,"The The Allied Star Empire emerges in the galaxy, establishing its capital at GDE-845-b."
61550040fc,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at GDE-845-c."
f0fcb8f048,The Great Valari Imperium,Birth,0,5000.0,0.0,1,"The The Great Valari Imperium emerges in the galaxy, establishing its capital at GDE-845-e."
691ec52085,The Zelian AI Hegemony,Birth,0,5000.0,45781079.0,1,"The The Zelian AI Hegemony emerges in the galaxy, establishing its capital at GDE-845-g."
9a629191f0,The Allied Technocracy,Birth,0,5000.0,0.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at HD 162586-b."
33e625a829,The Aureloid Star Empire,Birth,0,5000.0,0.0,1,"The The Aureloid Star Empire emerges in the galaxy, establishing its capital at TESS-6387-b."
b91403ddc4,The Consolidated Technocracy,Birth,0,5000.0,0.0,1,"The The Consolidated Technocracy emerges in the galaxy, establishing its capital at TESS-6387-c."
71073d1e77,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at HR 211002-b."
58a2b00e32,The Consolidated Star Empire,Birth,0,5000.0,0.0,1,"The The Consolidated Star Empire emerges in the galaxy, establishing its capital at Chi Persei-b."
03fca7f787,The Consolidated Perseian Systems,Birth,0,5000.0,37052041.0,1,"The The Consolidated Perseian Systems emerges in the galaxy, establishing its capital at Chi Persei-c."
939c53fc68,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at Chi Persei-d."
dc652af4e1,The Cygnan Technocracy,Birth,0,5000.0,40242021.0,1,"The The Cygnan Technocracy emerges in the galaxy, establishing its capital at Sigma Cygni-b."
98e5a44c50,The Cygnan Technocracy,Birth,0,5000.0,0.0,1,"The The Cygnan Technocracy emerges in the galaxy, establishing its capital at Sigma Cygni-c."
e1017ed35e,The Great Cygnan Imperium,Birth,0,5000.0,0.0,1,"The The Great Cygnan Imperium emerges in the galaxy, establishing its capital at Sigma Cygni-d."
ee6f8a466e,The Cygnian Technocracy,Birth,0,5000.0,0.0,1,"The The Cygnian Technocracy emerges in the galaxy, establishing its capital at Sigma Cygni-f."
bc259c8444,The Scientific AI Hegemony,Birth,0,5000.0,33162342.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at HIP 121095-b."
fc41667c54,The Kaeluman AI Hegemony,Birth,0,5000.0,0.0,1,"The The Kaeluman AI Hegemony emerges in the galaxy, establishing its capital at HIP 121095-c."
b4e38b5ba0,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at Epsilon Bulge-b."
ed8eb43829,The Omega-bulgis AI Hegemony,Birth,0,5000.0,0.0,1,"The The Omega-bulgis AI Hegemony emerges in the galaxy, establishing its capital at Omega Bulge-c."
2d7a6c7193,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Omega Bulge-d."
c4d87c45ee,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Omega Bulge-e."
62a7129a59,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Omega Bulge-f."
1e3994853e,The Consolidated Star Empire,Birth,0,5000.0,0.0,1,"The The Consolidated Star Empire emerges in the galaxy, establishing its capital at HD 50077-c."
b28f9ec7d4,The Scientific Technocracy,Birth,0,5000.0,39115347.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HD 50077-f."
634ad45f7e,The Great Scientific Imperium,Birth,0,5000.0,23402427.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at HD 50077-g."
75912c8e4c,The Great Kaelumari Imperium,Birth,0,5000.0,0.0,1,"The The Great Kaelumari Imperium emerges in the galaxy, establishing its capital at HD 50077-h."
d07bc4ae63,The Great Scientific Imperium,Birth,0,5000.0,43733359.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at HR 233687-b."
9696ce2491,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HIP 217328-b."
7036dbff3e,The Great Scientific Imperium,Birth,0,5000.0,30743056.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Zeta Orionis-c."
c98968025a,The Consolidated Orionan Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Orionan Systems emerges in the galaxy, establishing its capital at Zeta Orionis-d."
9d449a31b9,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Omega Cygni-e."
12f8de3472,The Thranari Technocracy,Birth,0,5000.0,25947933.0,1,"The The Thranari Technocracy emerges in the galaxy, establishing its capital at HD 36797-c."
afc6771a1e,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-3991-b."
55c2a4dc5e,The Thranari Technocracy,Birth,0,5000.0,0.0,1,"The The Thranari Technocracy emerges in the galaxy, establishing its capital at Webb-3991-c."
3779c3fe76,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Webb-3991-d."
cd01ef6fd0,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Webb-3991-e."
63803c4eb1,The Unified Technocracy,Birth,0,5000.0,63786277.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at PSR 133182-b."
20dcee6871,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at PSR 133182-e."
53856bd8ca,The Allied Technocracy,Birth,0,5000.0,49161365.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at Tau Sagittarii-f."
da38a63176,The Great Unified Imperium,Birth,0,5000.0,24746049.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-7458-e."
8196db66b3,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at Webb-7458-f."
f004cb791e,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Beta Persei-b."
15955262e1,The Aurelian AI Hegemony,Birth,0,5000.0,51944355.0,1,"The The Aurelian AI Hegemony emerges in the galaxy, establishing its capital at PSR 289778-d."
c3662e3808,The Unified Technocracy,Birth,0,5000.0,51622422.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Eta Sagittarii-b."
7dc225fd37,The Consolidated Technocracy,Birth,0,5000.0,0.0,1,"The The Consolidated Technocracy emerges in the galaxy, establishing its capital at PSR 165223-d."
373ea01e5c,The Consolidated Technocracy,Birth,0,5000.0,50740550.0,1,"The The Consolidated Technocracy emerges in the galaxy, establishing its capital at Gliese 787.0-c."
17fee1a6ac,The Thranite Star Empire,Birth,0,5000.0,28353376.0,1,"The The Thranite Star Empire emerges in the galaxy, establishing its capital at TESS-915-b."
66d46fcd47,The Consolidated Consolidated Systems,Birth,0,5000.0,72965145.0,1,"The The Consolidated Consolidated Systems emerges in the galaxy, establishing its capital at Nu Orionis-d."
dffeed89fb,The Consolidated Chi-bulgis Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Chi-bulgis Systems emerges in the galaxy, establishing its capital at Chi Bulge-b."
cd3cb2af45,The Consolidated Chi-bulgis Systems,Birth,0,5000.0,37341315.0,1,"The The Consolidated Chi-bulgis Systems emerges in the galaxy, establishing its capital at Chi Bulge-d."
5d262aaec3,The Consolidated AI Hegemony,Birth,0,5000.0,25539319.0,1,"The The Consolidated AI Hegemony emerges in the galaxy, establishing its capital at TESS-7890-b."
db6da7e17a,The Great Orionis Imperium,Birth,0,5000.0,0.0,1,"The The Great Orionis Imperium emerges in the galaxy, establishing its capital at TESS-7890-c."
73573955bb,The Orionite Technocracy,Birth,0,5000.0,0.0,1,"The The Orionite Technocracy emerges in the galaxy, establishing its capital at TESS-7890-d."
f2bbbfc167,The Great Bulgan Imperium,Birth,0,5000.0,20658501.0,1,"The The Great Bulgan Imperium emerges in the galaxy, establishing its capital at Delta Bulge-b."
f929aa33ac,The Bulgian Star Empire,Birth,0,5000.0,0.0,1,"The The Bulgian Star Empire emerges in the galaxy, establishing its capital at Delta Bulge-c."
28d83c4b42,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at Delta Bulge-d."
0ddd78edbb,The Consolidated Delta-bulgis Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Delta-bulgis Systems emerges in the galaxy, establishing its capital at Delta Bulge-e."
d7ec4d3018,The Thranan Technocracy,Birth,0,5000.0,0.0,1,"The The Thranan Technocracy emerges in the galaxy, establishing its capital at HR 175320-d."
adc1c77061,The Great Unified Imperium,Birth,0,5000.0,21757292.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at HR 175320-e."
931aa9655e,The Orionite Technocracy,Birth,0,5000.0,0.0,1,"The The Orionite Technocracy emerges in the galaxy, establishing its capital at Gliese 257.0-d."
df2f64c1a1,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at Gliese 257.0-e."
f27ca4fefa,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Gliese 257.0-f."
a7f6005fd2,The Consolidated Meroid Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Meroid Systems emerges in the galaxy, establishing its capital at Kepler-6776-c."
4164b650a3,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at HD 14791-b."
340ef3ab81,The Consolidated Thranari Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Thranari Systems emerges in the galaxy, establishing its capital at HD 14791-c."
7ba9deb67e,The Great Consolidated Imperium,Birth,0,5000.0,36166170.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Webb-4746d-e."
785ce4730c,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at Kepler-8079d-b."
7135e43d15,The Consolidated Consolidated Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Consolidated Systems emerges in the galaxy, establishing its capital at Kepler-8079d-c."
dbf06f7273,The Orionite AI Hegemony,Birth,0,5000.0,0.0,1,"The The Orionite AI Hegemony emerges in the galaxy, establishing its capital at Kepler-8079d-d."
8f64eb0a84,The Great Vesperan Imperium,Birth,0,5000.0,34572110.0,1,"The The Great Vesperan Imperium emerges in the galaxy, establishing its capital at Kepler-8079d-e."
c87f4b2d09,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at HR 123535-b."
c59e7444f5,The Meran Technocracy,Birth,0,5000.0,0.0,1,"The The Meran Technocracy emerges in the galaxy, establishing its capital at PSR 272701-c."
111ab1a74e,The Consolidated Unified Systems,Birth,0,5000.0,24018701.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at PSR 272701-d."
762d1b3438,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at PSR 272701-e."
41e5776038,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-8019-b."
11c4291fc3,The Vesperite AI Hegemony,Birth,0,5000.0,26119842.0,1,"The The Vesperite AI Hegemony emerges in the galaxy, establishing its capital at Webb-8019-d."
c8c30fa0a1,The Great Orionan Imperium,Birth,0,5000.0,0.0,1,"The The Great Orionan Imperium emerges in the galaxy, establishing its capital at Webb-8019-e."
41a9345e47,The Aurelian Star Empire,Birth,0,5000.0,25434485.0,1,"The The Aurelian Star Empire emerges in the galaxy, establishing its capital at Webb-8019-g."
6edc6616b2,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Chi Galacticis-b."
82b29167c3,The Great Galactican Imperium,Birth,0,5000.0,21116575.0,1,"The The Great Galactican Imperium emerges in the galaxy, establishing its capital at Chi Galacticis-d."
cbdac2fac3,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Kepler-604-b."
9891e1dd90,The Great Scientific Imperium,Birth,0,5000.0,49123068.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-8500-b."
5087e1422a,The Unified Technocracy,Birth,0,5000.0,21714794.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at TESS-8500-d."
5d94c085f5,The Allied Technocracy,Birth,0,5000.0,64840107.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at HIP 233393-c."
cc71651dca,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Gaia-4401-b."
b7f420628f,The Great Consolidated Imperium,Birth,0,5000.0,46743519.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Iota Persei-b."
1a2a63b5eb,The Great Allied Imperium,Birth,0,5000.0,24173763.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Gaia-2648c-e."
9eeb4737e9,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Gaia-2648c-f."
8e17c1b492,The Solex Star Empire,Birth,0,5000.0,39406856.0,1,"The The Solex Star Empire emerges in the galaxy, establishing its capital at TESS-7730a-b."
35e0e185b7,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-7730a-d."
15c488fdb9,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Gaia-4413-b."
52be76d999,The Great Zelian Imperium,Birth,0,5000.0,0.0,1,"The The Great Zelian Imperium emerges in the galaxy, establishing its capital at Gaia-4413-c."
2d148d0e47,The Allied Technocracy,Birth,0,5000.0,0.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at Omega Cygni-b."
a4eac32597,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Omega Cygni-c."
f94aaeed85,The Great Allied Imperium,Birth,0,5000.0,0.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Omega Cygni-d."
a9283be55d,The Consolidated Epsilon-perseis Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Epsilon-perseis Systems emerges in the galaxy, establishing its capital at Epsilon Persei-c."
27d9c8dc46,The Perseian AI Hegemony,Birth,0,5000.0,0.0,1,"The The Perseian AI Hegemony emerges in the galaxy, establishing its capital at Epsilon Persei-d."
2c89a9e0dc,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Epsilon Persei-e."
c45231c414,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Epsilon Persei-f."
7fdb421436,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Tau Cygni-b."
b323933feb,The Allied Star Empire,Birth,0,5000.0,33036875.0,1,"The The Allied Star Empire emerges in the galaxy, establishing its capital at TESS-6922-c."
c5f014b287,The Bulgan Technocracy,Birth,0,5000.0,0.0,1,"The The Bulgan Technocracy emerges in the galaxy, establishing its capital at Alpha Bulge-b."
8d88177d24,The Bulgian Star Empire,Birth,0,5000.0,36124020.0,1,"The The Bulgian Star Empire emerges in the galaxy, establishing its capital at Alpha Bulge-e."
e1c4b2ed14,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HIP 286034-b."
a568c633c8,The Aurelari Technocracy,Birth,0,5000.0,37148762.0,1,"The The Aurelari Technocracy emerges in the galaxy, establishing its capital at HIP 14841-b."
0187c7d64a,The Vesperan Technocracy,Birth,0,5000.0,0.0,1,"The The Vesperan Technocracy emerges in the galaxy, establishing its capital at Webb-694-b."
189d8d8d1b,The Valite Technocracy,Birth,0,5000.0,0.0,1,"The The Valite Technocracy emerges in the galaxy, establishing its capital at Webb-694-c."
57f00e3f50,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Webb-694-d."
d427d38a9f,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-694-e."
f1337406a3,The Great Thranan Imperium,Birth,0,5000.0,39830322.0,1,"The The Great Thranan Imperium emerges in the galaxy, establishing its capital at GDE-5391-d."
ecbe2dc98a,The Consolidated Zelari Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Zelari Systems emerges in the galaxy, establishing its capital at GDE-5391-e."
354b63d6d6,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at Gliese 196.0-b."
fce0550f04,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Gliese 196.0-c."
f7a8fcf1b2,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Gliese 196.0-d."
8c80ad65b6,The Orionex AI Hegemony,Birth,0,5000.0,0.0,1,"The The Orionex AI Hegemony emerges in the galaxy, establishing its capital at TESS-7571-e."
65154f1c30,The Great Scientific Imperium,Birth,0,5000.0,59364155.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-7571-f."
e6f9f9e411,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Gliese 374.0-b."
24e153416d,The Unified Star Empire,Birth,0,5000.0,0.0,1,"The The Unified Star Empire emerges in the galaxy, establishing its capital at Gliese 159.0-b."
38ade68c1e,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Gliese 159.0-c."
eacab5ee97,The Great Thranan Imperium,Birth,0,5000.0,0.0,1,"The The Great Thranan Imperium emerges in the galaxy, establishing its capital at HD 119869-d."
fadaa4a404,The Great Valian Imperium,Birth,0,5000.0,0.0,1,"The The Great Valian Imperium emerges in the galaxy, establishing its capital at HD 119869-e."
ebda9e7b67,The Solite Technocracy,Birth,0,5000.0,0.0,1,"The The Solite Technocracy emerges in the galaxy, establishing its capital at HD 119869-f."
de8a7cab3b,The Unified Star Empire,Birth,0,5000.0,0.0,1,"The The Unified Star Empire emerges in the galaxy, establishing its capital at HD 119869-g."
5573af18db,The Great Merian Imperium,Birth,0,5000.0,0.0,1,"The The Great Merian Imperium emerges in the galaxy, establishing its capital at HIP 53021-b."
e13216033f,The Great Meroid Imperium,Birth,0,5000.0,0.0,1,"The The Great Meroid Imperium emerges in the galaxy, establishing its capital at HIP 53021-c."
bee1d78260,The Zylarian Technocracy,Birth,0,5000.0,0.0,1,"The The Zylarian Technocracy emerges in the galaxy, establishing its capital at HIP 53021-d."
