id,name,star_type,mass,temperature,luminosity,x,y,z,region
d87ca538,Eta Bulge,M,0.12969813739505545,2574.6150773339787,0.0002454375384240323,-2539.684260665479,-6423.213911863417,-4325.533277999138,Core
3d29e56b,Gaia-4813,M,0.1581494074885975,2674.5789992842615,0.00041036946060722185,-45498.3047243774,2135.508759617641,-1449.1253718945372,Disk Background
43c54e7c,Chi Sagittarii,M,0.09937555247493518,2468.076265452475,0.00014191367597547974,-3865.879538918638,-13076.651124849888,-868.4082042720128,Sagittarius Arm
dd6fd373,Chi Bulge,M,0.24226849945477538,2970.1325656519134,0.0018758121323809173,558.6152844638079,-1323.8360177069471,-2837.2381820903433,Core
c5fa3bd8,Delta Persei,M,0.3133842959158256,3219.9988775420898,0.006779182590217658,29225.738446049578,20111.837755670855,170.25404637101173,Perseus Arm
0b94ec1a,Webb-387,M,0.19207194587150994,2793.7662963053053,0.0007574216001437652,-2642.615301644999,-12369.37778516068,620.4397860234513,Sagittarius Arm
7c2a7994,Webb-1026,G,0.8724162156192068,5441.3873853973555,0.7910854068928422,690.6593338607072,-6256.138914670434,-5640.030101723291,Core
a9d80bfd,Lambda Cygni,M,0.3567531602521529,3372.3759684535103,0.014840811341799199,15626.459171287719,5684.164691087489,-386.329722635412,Cygnus Arm
6d433985,PSR 25029,M,0.22673913167908255,2915.5699221156956,0.0014169123427249187,10487.008904809934,-22175.670137572546,844.2210778730656,Perseus Arm
7c2d6a19,Pi Cygni,M,0.11672186065034161,2529.0227536363354,0.00019414520318729195,-6102.13228517287,-8821.871291215952,685.2680719983567,Cygnus Arm
103a7fb6,Pi Bulge,M,0.268666420647259,3062.8820184903693,0.003022124999392807,3568.3780556495703,1937.3477492837503,-822.8550921378044,Core
9beac07b,Kepler-1509,M,0.08394263160774905,2413.852489432632,0.00010738277759395351,-2940.825233698995,-29045.338768601443,-92.80873395896039,Orion Arm
9f4a1c32,TESS-2769b,M,0.21188428992184752,2863.3772348605453,0.0010834006334364287,18314.369387566254,6003.767013404816,138.53285608581248,Disk Background
0830cbed,Kepler-7797,M,0.4456801382455055,3684.822107349073,0.0739938346164109,14865.972168037151,-45551.7195129739,660.8423544596444,Disk Background
01dda016,Tenebris,M,0.1717588361258952,2722.3959107126047,0.0005247557243171399,9045.120353502212,26285.86128530225,-187.6884777965439,Sagittarius Arm
812a30fe,PSR 43377,M,0.0941706849090656,2449.7888929237442,0.00012917720224434767,-1757.556302852683,7027.390119788966,-2634.9692315392167,Core
3c4f9e5b,Tau Sagittarii,M,0.08190627505079309,2406.697723151435,0.0001035039668324795,2482.1769895690522,-16178.607643013422,-163.66009813742812,Sagittarius Arm
d7f3d497,Theta Bulge,G,1.036958133329294,5989.86044443098,1.4826805501798788,4762.481540374532,5787.918112447801,4676.163638530311,Core
5d2da97a,Omicron Bulge,K,0.47573146943569183,3810.277726152965,0.0927733340923181,-3664.4882241426776,-4944.685975102724,-1857.218209551626,Core
6c4e4824,GDE-7593,M,0.1386299475062627,2605.9971128598418,0.00028841753330938056,-10188.574993929355,-17542.968566050484,-130.5470492312881,Perseus Arm
79ec7930,Lambda Cygni,M,0.44588718051545795,3685.54955316242,0.07427112928336116,-13521.246349845504,-38218.60049509049,-161.9599082734648,Cygnus Arm
f92fc03e,Psi Sagittarii,F,1.384884296021433,7437.017900089304,4.7535201231099204,16299.466854401779,-10562.642553782029,-120.07640615374561,Sagittarius Arm
5efb46bf,HIP 259106,G,0.9457146369657733,5685.715456552578,1.0465458662630596,9183.821670380397,-14210.417534371438,-774.4802625267375,Sagittarius Arm
f9805be0,Webb-7933,M,0.15022822646668468,2646.747822720784,0.0003556509301044876,32681.792786971655,8431.054749057292,287.03561044700064,Perseus Arm
c1c7e2ce,HIP 217370,A,2.041766345599401,9792.022662855004,21.867142775985144,27051.79621517127,-10520.12487171407,48.029320975710206,Perseus Arm
c8ddee9a,Chi Galacticis,K,0.6281657780640032,4463.5676202743,0.22311851871286245,-30788.231564318798,-10104.699873340262,-490.65021365675796,Disk Background
4d8147c6,Gaea,M,0.43910134277764534,3661.707420570105,0.06570176868795038,31348.854294813744,6464.250736463239,530.1979526169414,Perseus Arm
8524e506,Elysium II,M,0.2569737433154827,3021.7996386760205,0.002446636583984575,11784.285736545671,-5331.970191078929,-419.2965764819319,Cygnus Arm
1bb2c06e,Delta Bulge,M,0.09782788084405607,2462.6385002628995,0.00013800058432944222,-253.23324478655604,-3734.7323381426327,-783.9871783544036,Core
0d0603a9,Kepler-3722,K,0.5772346046919269,4245.291162965401,0.16641741420126072,-9849.462230378362,-8286.547822139497,-36.98643179718901,Sagittarius Arm
00df01a2,HR 38926,M,0.3347196423120208,3294.9609054206135,0.009967322142523532,-5114.590510251286,-15366.307663245734,-202.19871159198064,Sagittarius Arm
c5f5030b,Webb-8028,M,0.19514872578604123,2804.576604113118,0.0008007163256861374,4056.621221662616,375.00240642384506,-304.1347687926006,Core
a4ac28df,Chi Bulge,M,0.23260249563509403,2936.17093060979,0.0015752447690936193,-2853.4248401728933,-1049.1357675239442,-1467.7176989972838,Core
e7d83957,Alpha Sagittarii,M,0.15507738375507193,2663.7854023826853,0.00038821414393169133,5113.099421078699,-15960.98359849736,420.36724106477465,Sagittarius Arm
05438d53,Zeta Sagittarii,M,0.08998706780321838,2435.0896976869835,0.00011977341242636977,22120.39672631275,10381.250421088876,-867.4638160675311,Sagittarius Arm
7b6cab6d,Atlas V,M,0.18276802007498708,2761.076827290495,0.0006402319222922311,8254.611178629171,804.2812295911101,-116.71639932194778,Perseus Arm
000fc54a,Gaia-2495,M,0.09187113822606324,2441.70940457806,0.00012392051110812825,-23956.989265901437,-3548.1258117378948,521.551855912724,Disk Background
5a546022,Gliese 904.0,M,0.35018622428301055,3349.3029501835504,0.01318051023016091,-750.9430350802922,-8285.384567970792,4260.53088808012,Core
446ad83e,Phi Persei,G,0.8435066724115797,5345.022241371932,0.7084169443608727,-14219.47818225016,-10217.252637090412,100.11978673073953,Perseus Arm
c2b6beeb,HD 177896,M,0.08655346144455145,2423.025675345721,0.00011256923069589545,20538.94114404116,14533.108180285853,1577.7548272962902,Disk Background
09687116,Ignis IV,M,0.2816883912562374,3108.634888197591,0.003823712827330746,5385.401428323057,-22096.799595411972,-183.6348534271093,Perseus Arm
3353ef95,HR 189736,M,0.0948244185646218,2452.0857949567794,0.0001307119194563395,-7459.291796110767,22251.453199424774,-505.2991099644567,Cygnus Arm
d43ca547,Kepler-3610,M,0.3086101292588421,3203.224778477013,0.006218967922051983,26113.41432604559,-9764.007400322977,-376.592062201833,Perseus Arm
eefc5767,PSR 224304,M,0.14248707463697513,2619.5491811569395,0.00030923269635082026,3362.7666344696872,-22152.087805656345,250.12023471828493,Perseus Arm
2deabc50,Webb-1466,M,0.16406081396695138,2695.348805829829,0.00045662222595437886,5349.197076605719,-15105.998861935146,-596.6678009556617,Disk Background
627bb054,Gaia-5114,M,0.16216382228678647,2688.683699926547,0.00044123798362895664,2025.0228919588471,-23222.702868042343,-520.2274828069641,Perseus Arm
07c2486a,Omicron Orionis,M,0.11791507643837999,2533.215133432146,0.00019837587781548974,-15736.092051216774,-20190.16698283039,-501.8306058359011,Orion Arm
998e9b84,HR 222792,M,0.1256012063846007,2560.2204548648133,0.0002279269562490256,168.70706680200018,-556.9997544778898,992.5539138467333,Core
97f76f12,GDE-6872d,M,0.22948044484216784,2925.201562958968,0.001488853084686547,4259.172112020375,7232.173485598541,2484.198229117138,Core
7f51e176,HR 275025,M,0.13102207565282628,2579.266752293714,0.00025137892032566764,-7585.891569292058,-7044.836301091508,-5.209569827086227,Core
e6225847,Kepler-6215,K,0.5688581461499169,4209.392054928216,0.15858282754461792,15525.78312086896,-12528.00313002462,1060.2840602152507,Sagittarius Arm
9652fc35,Alpha Persei,M,0.12443114532652759,2556.1094295256376,0.00022315939254568016,-8853.173264949779,9631.66359179476,-767.2400657026484,Perseus Arm
de38b088,Gaia-2698,M,0.16711562405635855,2706.081922360179,0.00048253149439955457,-12601.98263802446,-25943.000380383262,665.6695309942015,Orion Arm
5d295f95,Rho Cygni,F,1.1399822133399602,6416.592555583167,2.0956054579849153,-6396.454858998085,20690.088481728908,499.211411561087,Cygnus Arm
5c65e9ff,HIP 177516,M,0.2121300252543519,2864.240629272047,0.0010882211718978697,11071.296934660997,16026.088517512528,-80.51609303551233,Disk Background
9c236564,Novis III,K,0.7465223613378508,4970.8101200193605,0.4410093458307814,6160.002634684224,1754.9915683869617,3021.400009419479,Core
73ebb462,Webb-1274,M,0.13727037095395808,2601.2202222706637,0.0002814194846665059,-22503.072733879384,-1809.073586213038,395.8982064017352,Orion Arm
770abe37,Gaia-3033,M,0.28038992184744055,3104.072698382899,0.0037350569784016328,840.995490567871,32079.32677402658,-523.9110270638461,Sagittarius Arm
29b68348,PSR 255277,M,0.10244211740660261,2478.850682779955,0.00014999787212719652,-5959.122510028508,7385.41470704979,559.4128268532107,Sagittarius Arm
85611719,HR 248540,M,0.32345124899997213,3255.369253243145,0.008131385471263356,-19212.54901454187,4840.690698261489,-557.0232250809967,Orion Arm
311927b0,Gamma Sagittarii,F,1.1180908150901474,6325.378396208947,1.9476618493875428,20027.29643117608,-5225.241348708993,-569.8458525236038,Sagittarius Arm
f7a8414d,Gliese 327.0,M,0.4082124143476767,3553.1787531134587,0.037602497033916174,-28208.52253392198,4950.37820788707,377.950608298176,Cygnus Arm
b3b883fb,HR 207223,M,0.12369636983431523,2553.527785904351,0.00022021656447156874,3225.1343838003213,-42.099188319906716,2536.5782996556345,Core
fbb17682,HIP 272048,M,0.11194767997841977,2512.248605329583,0.00017810148481228763,4697.8772285668965,4419.317129825282,-126.5691013816047,Core
ca20c5d6,Gliese 372.0,M,0.1773455163196498,2742.02478706904,0.0005804854444129193,-30595.39521829933,-23521.39225077782,-637.901459060283,Disk Background
2e27cac0,Omicron Cygni,M,0.14051116458713597,2612.6067944953425,0.0002983884739077884,15795.479529945409,5411.9963675503,-776.2569961431102,Cygnus Arm
36883286,HR 51505,M,0.4464960009734152,3687.688652068756,0.07509256650257932,22702.190446702374,5236.490392462647,173.7945512813849,Sagittarius Arm
35d04528,HIP 269021,M,0.10159811193917902,2475.885258164683,0.0001477280181739444,15084.547481786545,-416.28440596023535,1621.5464847973667,Cygnus Arm
39b28939,Gaia-8051,M,0.17952819894258326,2749.6936719604278,0.0006038333213938418,8937.693468256453,9340.07078716959,3275.673942462329,Core
e7cf4d3c,Epsilon Bulge,M,0.2903712403203804,3139.1421957202556,0.004473140548160974,-4248.437821579582,-2423.801600193754,606.9804446524239,Core
4d0a7980,Beta Sagittarii,K,0.6044974838782081,4362.132073763749,0.19469766346709722,-9126.015385588367,30384.848406061014,-472.6263290387385,Sagittarius Arm
18b7e715,HD 277727,M,0.23397210629989468,2940.983076188819,0.0016147090168730624,19295.929053963675,-16590.98860174249,-616.7487919724517,Perseus Arm
ea707b16,TESS-2841,M,0.12852973926737854,2570.509894723222,0.00024031092431766612,-7624.388121147805,-4172.937803609393,-2444.368829911344,Core
33b9b258,HIP 288720,M,0.4399292793016315,3664.6163867354617,0.06669191799315469,-4478.279538657692,-42690.1504459035,-5.082860371388455,Cygnus Arm
80977950,Xi Bulge,M,0.355130124188184,3366.6734093098357,0.014411958283455525,1717.1170197205427,629.9694152767618,2748.153969354933,Core
a7851a37,Webb-3705,G,0.8484079026714169,5361.35967557139,0.7217978577280731,12217.609086597746,-7646.823775363668,-338.7585359418986,Cygnus Arm
2b4e30b7,Psi Persei,M,0.44519444190070695,3683.1156066781596,0.07334739078923742,-7935.487320576182,-18867.527711837698,-487.8872536954771,Perseus Arm
9c76de8d,HIP 275039,M,0.10708241942070443,2495.154446613286,0.00016311495683535973,7061.175993378631,29092.454040791617,293.0829001963917,Sagittarius Arm
83f02fd1,Gliese 2.0,K,0.7459485087326366,4968.350751711299,0.4395548345770215,-12547.492274481949,-13238.125498830006,1244.730540630347,Perseus Arm
9341632f,Webb-5498,M,0.09304340125189685,2445.8281665607187,0.00012657297659027296,-12478.261540095296,21804.72572912484,81.7027370112019,Cygnus Arm
099ed5da,PSR 86396,M,0.4269929898803724,3619.1645590391463,0.05279254924727015,-3197.338382504978,-6271.519292347441,-2472.8135319510284,Core
5759e30c,Webb-3325,M,0.23353232273026764,2939.4378906739134,0.0016019304084319346,-4127.382282128742,4394.475150566044,95.89967781038371,Core
15a7f31f,HD 93123,M,0.2664381356041809,3055.0529088795543,0.0029028786247394206,8939.681057807878,39558.86417309656,271.1493846528707,Perseus Arm
5caca8b8,Mu Cygni,M,0.12056786316345536,2542.5357354391676,0.00020811487761575946,-8626.78761652609,-5010.683905507156,-139.05961515561904,Cygnus Arm
ec6edc6a,Delta Cygni,M,0.3190745493988688,3239.9916600500796,0.007513185929508865,-24602.262808489853,11642.927807576669,-716.5759072623559,Cygnus Arm
b0e306a7,Omega Persei,M,0.09298310824876463,2445.6163262794435,0.00012643517765612095,19377.99112747483,-17014.656616156943,677.220536392138,Perseus Arm
22c61624,Pi Sagittarii,M,0.3960482730915648,3510.4398784298223,0.03018384294769931,21801.313812149434,590.3957469700151,-185.92894113933278,Sagittarius Arm
d34f2273,PSR 43324,M,0.3636283756433155,3396.532130638676,0.016803582584435737,-21008.641112778212,-7580.84962638243,-110.25654232883532,Orion Arm
011cf1c0,HD 52137,M,0.28914123107256373,3134.8205416063047,0.004374834808194062,19471.76390016207,-5990.363779397567,-766.3502799449655,Sagittarius Arm
14401c4a,TESS-886,M,0.17249790223873926,2724.992629487462,0.0005318094341381398,-1450.159479260719,-104.30375248568589,-305.160076659135,Core
b6e83c30,HD 25896,M,0.32137465024669065,3248.0730954613455,0.007831972661256561,-13644.517260544726,21555.197824967272,696.7272637622157,Cygnus Arm
c99588e1,PSR 283541,M,0.17414377567033684,2730.775428030913,0.0005478603512252126,-963.0412429443209,6590.30426947049,-2827.674017375629,Core
622636ae,Nu Bulge,M,0.11380550801216623,2518.776109231935,0.00018418082344822076,-5600.2232727520895,-3392.2138111560816,891.2503544725049,Core
72b45f97,Mu Galacticis,M,0.3216550386561583,3249.058243927043,0.007871747290213164,-5203.6245598065325,-1038.6968663160337,1197.840400717688,Disk Background
1334250b,HR 213675,M,0.259225468174122,3029.711104395564,0.0025482200264968953,-10948.61431356952,-701.7498395516168,2046.2886827996795,Core
8ae1a0f7,PSR 267831,M,0.3514943101021166,3353.898927385815,0.013495709188252838,15154.374037814838,3390.573754839853,208.60078718959676,Cygnus Arm
a752370d,Mu Cygni,M,0.37691891383142495,3443.228616164466,0.021363970092700826,15334.295343657195,1538.7722709312925,98.28177382123222,Cygnus Arm
02cc6626,Webb-6766,M,0.09253341412526706,2444.036319899587,0.00012541212826838727,13127.696053269548,-13441.363329752727,228.8110518666416,Sagittarius Arm
9be71bc0,HD 234522,M,0.19575431286231404,2806.7043424892117,0.0008095249418441405,13914.131661445575,-3359.8697997695444,-363.6540313851532,Cygnus Arm
0b27d229,PSR 282502,G,0.8576186903444057,5392.062301148019,0.7476319327265204,1182.4593808944985,2067.978574664123,-2636.360664996324,Core
9a580c1f,Kepler-3303,M,0.10661096034967919,2493.49796879617,0.00016173150520837522,29086.64615027331,22699.44617955216,645.3222304612735,Perseus Arm
7ae00114,Delta Cygni,F,1.3243610178733858,7184.837574472441,3.8824766152798835,3554.8893140473783,-11383.969191300637,207.57699217435507,Cygnus Arm
14b2600f,Webb-9145,M,0.24940274372101223,2995.198829290043,0.002133860235671087,-2334.604397489516,-2908.8001061287077,-2477.952534079549,Core
c537bcd2,HIP 280577,M,0.14301241527419076,2621.3949725849943,0.00031218161951804784,28604.05209654215,-3213.920244644375,-14.870827077691931,Perseus Arm
dcc771d9,Zeta Bulge,M,0.2557051101582093,3017.342278934249,0.002391197949589178,-1748.7986839528048,-2576.17993638995,-1366.2530739346066,Core
cfeb39ad,Mu Bulge,M,0.09104813310544418,2438.8177649650743,0.00012209158790600256,-6753.310324313054,-4071.6551946025647,-8113.174894808326,Core
6be74bea,Gaea I,F,1.0775136368241058,6156.306820100441,1.7005037802113647,-16145.440508680927,67.77159509978583,-337.0952801691134,Perseus Arm
8d8c08b2,TESS-8033,F,1.1885213668293233,6618.8390284555135,2.4649594287940197,-3479.2530768046004,-328.755740112736,-1553.0777186076439,Core
e3438189,Tau Cygni,M,0.26842634304942126,3062.038502606075,0.003009045322486638,-26374.74012850216,10615.089243300052,508.04676082348345,Cygnus Arm
08c6dfdb,Tau Sagittarii,M,0.10630644866190396,2492.428062866149,0.00016084418785146528,-7298.937739190821,6440.982720160174,91.53011018643538,Sagittarius Arm
10fef2f7,Epsilon Orionis,K,0.636710291326908,4500.186962829605,0.23436804468566172,-16971.828225355,8258.177882945725,196.6535250026618,Orion Arm
eb43d799,HR 15636,M,0.29027935064727367,3138.8193401120425,0.004465720729844809,4952.397922081693,3495.5839654076362,-822.5325400932701,Core
fbb844dc,Omicron Bulge,M,0.12787513363560205,2568.2099289899534,0.0002374856399608092,-1747.2515882032958,1027.13765236075,-2584.213904348913,Core
cb2ed0d3,Gaia-7887,K,0.6953966597185955,4751.699970222552,0.3285674899925765,473.1333947014655,5575.044775849623,-2742.8439323899256,Core
881ab161,Webb-8175,M,0.3019813118683633,3179.934338996952,0.005517055610792851,13948.010493872036,12393.007484971404,-180.81626180857947,Cygnus Arm
08983574,Webb-9059,G,0.8464582453080086,5354.860817693362,0.7164450629830837,24100.019447407085,6689.062214390886,-537.1526931132436,Sagittarius Arm
68661557,PSR 246824,G,1.0276732491089393,5958.910830363131,1.43104232371805,254.83314558614802,-7089.722099897567,-2223.58020078924,Core
e01b5887,HD 218886,M,0.3475940772562853,3340.1954065761374,0.012577483221701345,998.9419237237638,14449.454334077547,1085.2580000811054,Disk Background
c3700890,Sigma Bulge,M,0.18623888869278482,2773.2717710827574,0.000681664090296778,3802.524028904377,6717.792829960885,-4693.749078340627,Core
e6a8e6a5,TESS-8202d,M,0.088336645190843,2429.290915535394,0.00011625480046212486,1907.9608636113376,-11743.725613457465,-579.1429981830022,Cygnus Arm
e2d1f1e8,Gaia-6030,M,0.08548606963449946,2419.27537979689,0.00011041923655174294,-1480.6796664925128,9752.393181165377,635.9462109693283,Sagittarius Arm
2cea10f8,HIP 201480,M,0.4248523642594028,3611.6434419924963,0.05078984415095287,-22584.27484573741,-5891.641900660286,-1178.6671122997395,Orion Arm
d438f44d,Upsilon Sagittarii,M,0.11712550317777787,2530.4409571111114,0.00019556616541713546,22833.29277229839,3743.737991717372,189.607828416735,Sagittarius Arm
45ce99fd,Kepler-6671c,M,0.30776670083396396,3200.261381308522,0.006124922780455739,-12385.996685357226,12770.229570200088,-196.47100090320228,Orion Arm
ade82d29,Theta Persei,M,0.4375162675474429,3656.1382373288534,0.0638469654636434,19845.598165394673,-18818.013705826645,-171.43943077878205,Perseus Arm
369e452f,Omega Orionis,M,0.2111593319052107,2860.8300850723617,0.001069303350064605,-17330.021064033677,-17924.44666887709,-902.2565896435202,Orion Arm
5c2535b3,TESS-6338,M,0.201749496765621,2827.768502149479,0.0009021309465289963,-1101.0265005157523,-1824.7233291265702,2809.512350191464,Core
a333a525,Sigma Orionis,G,1.0288381567521994,5962.793855840664,1.437421023175875,-20613.593076370526,3605.1235613835793,-870.8517765400886,Orion Arm
7dce77da,Webb-6199,F,1.2920302738764133,7050.126141151723,3.484579295057685,14424.263842009323,539.7250139142452,-1074.6567754590665,Cygnus Arm
56f3a3b6,Delta Orionis,M,0.08198590638394639,2406.9775089165682,0.0001036529811102976,-19456.497018860886,-10075.917304371382,22.745738165376,Orion Arm
ecf07b9a,Epsilon Cygni,M,0.0945879779320699,2451.2550575991645,0.00013015475356941753,-13250.763953185982,21245.568370599496,-153.95117113529992,Cygnus Arm
e9b7af78,Upsilon Cygni,M,0.3167169081398974,3231.7080556266665,0.007199886284746183,-4303.731338808625,21778.968152048135,88.68958545723389,Cygnus Arm
19a713aa,TESS-778,M,0.4250449420214677,3612.3200665619133,0.05096686042613702,-6120.65882750772,561.0520002645144,295.70775464319297,Cygnus Arm
ab37e057,Tau Sagittarii,K,0.6802467974900664,4686.771989243141,0.30112532568107164,-3880.7032034769895,31193.77733054395,268.58025073047804,Sagittarius Arm
478b3eaf,GDE-2341,K,0.7847830815297955,5134.784635127695,0.5496753867651019,-7939.144482045247,-4501.970434135959,-875.2758967756115,Core
2b588cf5,Mu Bulge,M,0.147312022103295,2636.5016992818473,0.00033739827492283004,-6542.913801743401,-2336.882893219566,-396.40976670464175,Core
8f8174ae,HIP 55641,M,0.08094466521808609,2403.3190940094914,0.0001017213281436675,-2252.1587096572575,-1895.581536023574,502.0873605351091,Core
38fde882,Gliese 503.0,M,0.08037508240182248,2401.3178570874843,0.000100679944500526,7956.637907504955,9552.725704197286,-1341.7787726485124,Core
a6e30c3a,HR 18177,M,0.2621601540196341,3040.0221627716874,0.002686971281942669,-12585.103645900846,-23068.98791254563,-763.5494574914346,Orion Arm
f3143f78,Kepler-9584,M,0.09011443022724863,2435.5371872849278,0.0001200493278336424,1949.7408084437284,1173.8152828996283,-2269.456999419102,Core
91772165,Gliese 717.0,M,0.1627416127715408,2690.713774602711,0.00044586804169668217,-8015.979572936096,31443.184941999076,-558.9926127803179,Disk Background
77b2233b,Omega Persei,M,0.08997592268573529,2435.0505391660968,0.00011974929806228127,-12965.472326007024,5177.606319114419,365.97775125492285,Perseus Arm
775c658a,HD 61024,M,0.14889863888818233,2642.076298796316,0.0003472096229380633,5996.098255828526,6144.114680180986,305.05618634189307,Core
9f05fe7b,Gliese 444.0,M,0.13526898264144693,2594.1883173888677,0.00027142565351388146,22508.59072433475,-691.0846619319268,380.1067481650587,Sagittarius Arm
44231028,HR 15666,M,0.10480469821849057,2487.1516423892913,0.00015653892754762745,-24322.590608020368,25025.918052133282,377.3666490339046,Sagittarius Arm
103f991a,Lambda Cygni,M,0.19598120915713116,2807.5015456872175,0.0008128501783541895,14928.9714024085,13838.464094461482,512.5545762908868,Cygnus Arm
3126c7ad,Psi Cygni,M,0.17557087460925344,2735.7895594379174,0.0005621693448558011,3735.9735793581026,19203.83971177425,240.9788936238426,Cygnus Arm
f91f82e6,Webb-2933,M,0.2443288329867693,2977.3715753589195,0.0019469513835182505,19285.819167906247,14995.134584146486,138.30038275559033,Sagittarius Arm
4b4ea6a3,TESS-2835,F,1.1345236676728676,6393.848615303615,2.05769643705761,5016.6594345695685,4451.064192744976,-2414.878260312418,Core
fff60de8,Gliese 837.0,K,0.6084114146895868,4378.906062955371,0.1991343825368678,-19891.969742222962,1434.4980203892662,-148.54987314358195,Disk Background
2ec426da,Eta Galacticis,G,0.8159574204587619,5253.191401529206,0.6376905539414586,-32635.664863358445,-33071.10553518042,270.8998078135488,Disk Background
5bfc0b9a,Tau Sagittarii,G,0.9703831017597122,5767.943672532374,1.1499014929983657,21259.878639719627,-1907.172156114003,-311.67534014513086,Sagittarius Arm
e0db1f3f,Gaia-6340,M,0.3126142394990688,3217.2932739156468,0.006685522011654314,4447.935420168,-1768.0716678099288,-7238.978064227649,Core
0a119398,Gliese 486.0,M,0.12429146797609081,2555.618671267346,0.00022259696346364,-10567.790848385112,2037.3236062884894,1481.554228153354,Sagittarius Arm
dc19cee1,Kappa Bulge,M,0.09459442420397524,2451.277706662616,0.0001301699124944962,7344.730188481113,1174.0413361805895,1258.009409321891,Core
e90ac907,Chi Bulge,G,0.9465367637632609,5688.455879210869,1.0498359039953602,1023.232980024864,-1849.235517602849,2329.938085182442,Core
023024ca,PSR 156692,M,0.29197186203896985,3144.7660017585426,0.004604381760785248,-15202.51463131854,-10890.397022622275,265.25128708396613,Perseus Arm
34bc9ab9,Zeta Cygni,M,0.33047238790057737,3280.0381196506773,0.009231105901544178,-29811.107591554734,-11233.679490995622,113.34212424729859,Cygnus Arm
dc600992,TESS-9709,K,0.5479858470693044,4119.939344582734,0.14062798563329534,-21336.04729301957,-2363.0466507333745,589.4741996183338,Orion Arm
1e8613e9,Omega Sagittarii,M,0.14066439712001896,2613.145179070337,0.0002992156705646774,17094.257790168136,-9348.91206237314,633.8257555939869,Sagittarius Arm
e00a227d,HD 59434,M,0.3741405008962597,3433.466624770642,0.02031804921233125,-29069.945641516944,23999.061244580782,565.8190598341562,Sagittarius Arm
613f5597,Phi Persei,M,0.22638935717039754,2914.340984652748,0.0014079868104389147,3978.6649897059137,8719.40597758035,-646.3262620796249,Perseus Arm
e93cced9,Kepler-7006,M,0.13113732728324506,2579.6716904546447,0.0002519028857367007,3725.960357205566,10004.447222609577,224.95011470469643,Perseus Arm
b0a48b50,Gamma Persei,G,0.8456943561600059,5352.314520533353,0.7143586410250137,21835.120212723523,-15055.388788267603,431.97331863493457,Perseus Arm
1ed10005,HD 253466,M,0.1239240453152,2554.327726783135,0.00022112424748219655,4292.619904300658,24398.92898484876,498.69676492937083,Disk Background
facf30ab,HR 27482,M,0.3863014797356804,3476.1943882604987,0.025310419783462317,-2971.915652607361,-3086.3515654691473,3827.931887297075,Core
0e11fed7,HD 163470,M,0.09565528350021385,2455.0050501358864,0.00013268881501122209,-21315.623498466783,-1558.8086346998803,248.57741417671966,Orion Arm
59e56112,Chi Cygni,M,0.1107490355227397,2508.037151836653,0.00017428609888136043,8074.159027074894,17006.694181870516,528.907090410398,Cygnus Arm
5371fcd4,GDE-7733,M,0.3413556029968076,3318.2764429617564,0.011236873649873446,-11913.559977999028,42942.77185242424,843.151787101432,Perseus Arm
dbf53ab7,GDE-4866a,K,0.46021348455965516,3743.7720766842363,0.0848448499885227,-10258.115765711858,-1604.329636419596,381.9301758167113,Sagittarius Arm
7890837c,GDE-640,G,1.0157826359953224,5919.275453317741,1.3675299627244104,-26478.05215613766,-22521.34835930987,108.34155948214311,Cygnus Arm
7990111d,Iota Orionis,M,0.12380808803851272,2553.920309324504,0.00022066148940733403,-19327.903335195584,6480.989109678688,292.15708321765493,Orion Arm
e85fd53e,Sigma Galacticis,F,1.273180891384347,6971.587047434779,3.271694444801898,4442.799163930132,-16708.237998013625,-753.5228247407052,Disk Background
7c15adf4,HR 156115,M,0.3295703790284549,3276.8688992891657,0.009081893422970255,24747.691087668227,-9489.578446475272,-122.14046988826703,Perseus Arm
da943616,Kappa Persei,M,0.44114256792009937,3668.879292692241,0.06816993807262654,22533.146310260625,29847.739878589346,644.3115639190466,Perseus Arm
a1a777f9,Kepler-1264,M,0.43576037240365595,3649.968876012845,0.061853342770394205,-8735.29498757991,23013.27698649158,-127.05172701777708,Cygnus Arm
44bbae6a,Nu Galacticis,M,0.3112186683799662,3212.389915929611,0.00651906645224086,13412.824859481509,4766.944943340963,947.0568623607296,Disk Background
7844b55a,Gliese 383.0,M,0.2720285375882257,3074.6948617964686,0.0032113839232684543,3897.896773367524,3045.9220920467637,3579.3388375530835,Core
2c6bfa9e,HIP 140864,M,0.16873042118692988,2711.7555339000237,0.0004968161080659841,8161.1633588524255,-43589.69957773384,672.6906238138605,Cygnus Arm
8bbb3a73,Atlas Prime,M,0.09403098937897343,2449.298070790988,0.0001288515943519381,8598.050406302782,-9399.824991704052,-126.83803877119048,Cygnus Arm
2114b124,TESS-7967,M,0.17566771975610238,2736.1298261700895,0.0005631538080237585,-13756.270300148832,29605.56419226431,27.931969922248484,Sagittarius Arm
84b94638,HIP 128623,M,0.11964175124579322,2539.2818287014356,0.00020466174780653607,-4999.005451046369,2546.706063397893,-1234.4135224138822,Core
002e0283,TESS-9089,M,0.17346385945651047,2728.3865332255773,0.0005411717533471916,13786.369556302167,-12671.675468504056,193.19132692403048,Sagittarius Arm
afb836f1,HIP 75641,M,0.13224375867109717,2583.5591520876387,0.00025698892792461934,-44937.02425795,-2087.9834939706143,-798.5671165107582,Disk Background
