tick,year,civilization_id,gdp,gdp_growth,treasury,capital_reserves,money_supply,inflation_rate,exchange_rate,purchasing_power_index,trade_volume,trade_balance
3,300,2705d84a32,12242.79,-0.108,0.0,19475.780300000006,203283691.82,0.8691599996895415,0.636,0.127,0.0,0.0
3,300,92810d80b3,8050.46,-0.1253,0.0,16389.474240000007,130212296.66,0.8804236597266132,0.904,0.106,0.0,0.0
3,300,7e5521abbb,7700.37,-0.0463,0.0,21858.014795000006,119594381.79,1.2336509202998485,1.259,0.089,0.0,0.0
3,300,b9ec32251d,100.0,0.0,0.0,4166.470000000001,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,7c376afd56,11287.13,-0.1241,0.0,13788.105942700002,192347505.75,0.08046349383707534,0.422,0.59,0.0,0.0
3,300,0cb785b3d6,5529.29,-0.0124,0.0,14862.222015,74299085.51,1.2132827718860022,1.167,0.091,0.0,0.0
3,300,7bf42c3a49,12419.8,0.0622,0.0,13941.252485000006,152800719.96,0.8100632272452305,0.488,0.17,0.0,0.0
3,300,c3b1779520,6936.43,-0.0737,0.0,8574.302399999997,94689966.42,1.2453753079943946,1.177,0.091,0.0,0.0
3,300,37a4cea3d7,9750.37,-0.1252,0.0,15967.103585,162703195.73,1.2788121386542288,1.313,0.087,0.0,0.0
3,300,57733c8324,8545.71,-0.0553,0.0,20278.77815,137702482.92,1.2390330837389463,1.274,0.088,0.0,0.0
3,300,467216187a,7464.36,-0.0521,0.0,16818.81064,121194612.66,1.237052527420036,1.271,0.088,0.0,0.0
3,300,e00bc2a5e5,6428.93,-0.0315,0.0,19278.425865000016,94532769.01,1.2247894689082701,1.224,0.09,0.0,0.0
3,300,b2c9872c2d,13431.47,0.1756,0.0,16726.31514500001,163150984.59,1.2117381326251246,1.063,0.093,0.0,0.0
3,300,792f609a6f,7871.84,-0.053,0.0,22219.776839999995,127402941.26,1.237692901039094,1.272,0.088,0.0,0.0
3,300,b9c3618013,100.0,0.0,0.0,3583.144000000003,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,3aa8ce54ee,5849.81,-0.2565,0.0,8410.831895000003,105610850.99,0.9540075989315963,0.575,0.348,0.0,0.0
3,300,4b4e90bd89,15464.75,-0.0923,0.0,21269.989829999988,243204081.2,0.8603068386196282,0.878,0.107,0.0,0.0
3,300,764f599826,15963.49,0.0077,0.0,39186.534019999985,205772277.24,0.8117246146948158,0.518,0.167,0.0,0.0
3,300,83c39baf65,10700.06,0.1612,0.0,36443.095755,138341396.6,1.211944104812102,1.105,0.092,0.0,0.0
3,300,927dbfac0b,10653.22,-0.1715,83.72098430000119,10885.31,199849729.19,1.281396857564782,1.338,0.109,0.0,0.0
3,300,8e65d7f5b1,7259.01,-0.0574,0.0,9880.510890000001,114634349.56,1.2392204310336106,1.268,0.088,0.0,0.0
3,300,f0f8b2423b,7683.74,-0.0549,0.0,16431.461489999998,126136997.16,1.2387425987413185,1.273,0.088,0.0,0.0
3,300,31aeef2350,8112.8,-0.0506,0.0,12558.550385000006,126173414.73,1.2359433798846766,1.259,0.089,0.0,0.0
3,300,83775e646f,7073.99,-0.0395,0.0,9372.138574999999,99754252.87,1.2288705946018499,1.2,0.09,0.0,0.0
3,300,2ed96a351c,7466.77,-0.0543,0.0,17746.773019999997,123172382.54,1.2384261464855013,1.273,0.088,0.0,0.0
3,300,c1cc584fd5,8035.14,-0.0514,0.0,12725.771745000002,122896445.49,1.2364600482136854,1.251,0.089,0.0,0.0
3,300,11452e96e6,8389.15,-0.0623,0.0,12456.751250000001,136353910.72,1.242808220133856,1.279,0.088,0.0,0.0
3,300,80ce70725d,7194.88,-0.0414,0.0,16682.012394999994,109599441.99,1.2306806842483051,1.247,0.089,0.0,0.0
3,300,75447b1ce9,100.0,0.0,0.0,4196.461999999999,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,f61290c372,7915.77,-0.0566,0.0,12777.176539999999,129084066.06,1.239498605459402,1.275,0.088,0.0,0.0
3,300,71efb681fc,14702.18,-0.0426,0.0,36062.915865,202061510.01,0.8312921439185305,0.806,0.11,0.0,0.0
3,300,13b6f1c19c,9425.46,-0.1307,0.0,19892.894404999992,165887131.85,0.883563361171648,0.663,0.125,0.0,0.0
3,300,ee9099d9b7,12113.31,-0.1929,311.02377225400005,10920.42,232414891.54,0.5043864885985749,0.422,0.322,0.0,0.0
3,300,38d523ac80,8318.22,-0.0551,0.0,19777.323029999992,134647079.4,1.2389089274104654,1.274,0.088,0.0,0.0
3,300,4bf29f7756,15317.3,0.0155,0.0,24782.754939999984,206459859.56,1.2118739632863527,1.163,0.091,0.0,0.0
3,300,8a78a0e229,10227.79,0.179,0.0,25347.2226,124530624.52,1.2119085629671464,1.064,0.093,0.0,0.0
3,300,5fec320399,100.0,0.0,0.0,4044.7540000000026,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,822326926a,10232.93,-0.1471,0.0,15451.595960000006,185843654.18,0.09423185245934428,0.422,0.332,0.0,0.0
3,300,0a6e8b3547,100.0,0.0,0.0,3741.752000000003,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,8bc980ecf5,15347.57,0.0183,0.0,43002.80655999999,206705303.15,1.2119502144148697,1.162,0.091,0.0,0.0
3,300,18daa88e4f,8385.31,-0.0523,0.0,18660.702925,132673899.97,1.2372216273446983,1.27,0.088,0.0,0.0
3,300,b6d872712f,15017.92,0.018,0.0,47177.31508499999,203037799.64,1.2119573278499172,1.164,0.091,0.0,0.0
3,300,7c40c9ebf8,14407.46,0.0165,0.0,34130.78960499998,195748791.14,1.2119307137960107,1.168,0.091,0.0,0.0
3,300,28f3b831a2,8157.1,-0.0548,0.0,21938.049150000013,132477530.72,1.2387452524510572,1.273,0.088,0.0,0.0
3,300,20af608f42,13024.2,0.1093,0.0,16403.437460000005,156543661.95,1.2103609223898466,1.069,0.094,0.0,0.0
3,300,f03d90fb8f,8036.7,-0.0715,0.0,10561.836172199997,133728989.4,1.2471784268723767,1.286,0.088,0.0,0.0
3,300,3c04f1e4d3,6858.62,-0.0421,0.0,10938.565605000007,102063555.25,1.2307637020313567,1.232,0.089,0.0,0.0
3,300,123f4d1fb7,8015.2,-0.0546,0.0,22068.387720000002,130561986.94,1.2386271128334059,1.273,0.088,0.0,0.0
3,300,15474381ae,7527.76,-0.0504,0.0,21075.940040000016,120966110.26,1.2361272045494864,1.27,0.088,0.0,0.0
3,300,e905d91038,10187.92,0.1835,0.0,26430.316750000005,122351599.46,1.2119148737956522,1.055,0.093,0.0,0.0
3,300,f7ed0ea8ba,8062.41,-0.0524,0.0,17249.234699999997,128691939.62,1.2372314903676696,1.271,0.088,0.0,0.0
3,300,176da50470,18412.95,0.0164,0.0,32552.264935000014,253018859.8,0.8113342591383206,0.542,0.134,0.0,0.0
3,300,f83f785370,100.0,0.0,0.0,3597.956000000001,1051012.08,0.012,0.422,1.028,0.0,0.0
3,300,85aec51e58,7517.23,-0.0446,0.0,13181.847425000005,114807868.57,1.2324520964307462,1.248,0.089,0.0,0.0
3,300,4c224c8349,12051.56,0.1072,0.0,19194.338610000003,138137594.27,1.210675170131755,1.038,0.095,0.0,0.0
3,300,37270686ec,16797.22,-0.0244,0.0,48768.74024999998,233769380.32,0.4205082419997366,0.5,0.171,0.0,0.0
3,300,b9be6a525a,100.0,0.0,0.0,4026.767999999999,1051012.08,0.012,0.422,1.028,0.0,0.0
4,400,f8c1278b86,7919.23,0.0809,0.0,16283.57746,125786055.7,1.2118872698122694,1.552,0.04,0.0,0.0
4,400,4836a15586,8176.34,0.0172,0.0,17321.00222,134096839.76,1.2118912153547206,1.587,0.04,0.0,0.0
4,400,ee951bbfab,10214.42,0.0115,0.0,18279.42406000002,176268219.59,0.8112164437915395,0.783,0.058,0.0,0.0
4,400,b2e833d309,16154.43,0.1461,0.0,25968.611020000004,220662383.73,0.8116441745193859,0.434,0.074,0.0,0.0
4,400,faf8d4b64a,100.0,0.0,0.0,1783.848000000002,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,a500abb373,7915.28,0.1184,0.0,10543.702020000002,119394797.92,1.2116822795200783,1.503,0.04,0.0,0.0
4,400,9594053f90,16768.09,0.1637,0.0,19177.63430000001,223061178.55,1.211852576004496,1.384,0.041,0.0,0.0
4,400,22b55b78e2,8987.58,0.0044,0.0,11723.935120000006,147028717.38,1.211535000898966,1.595,0.04,0.0,0.0
4,400,185a68bac9,13455.33,0.1706,0.0,11132.044806349999,176663150.41,0.8067364564286169,0.408,0.076,0.0,0.0
4,400,c4f121b6c1,11266.0,0.2915,0.0,8442.711940000001,118523503.06,1.2111788700587955,1.102,0.044,0.0,0.0
4,400,70a115d461,16649.78,0.0956,0.0,20414.570140000018,223385811.83,0.8107938222909628,0.438,0.075,0.0,0.0
4,400,26b5626b6c,8113.26,0.0185,0.0,11487.639220000001,133618555.54,1.21165008748983,1.591,0.04,0.0,0.0
4,400,8a41c4ac34,13205.14,0.2587,0.0,12524.790439999999,164636425.15,1.2116942723077841,1.271,0.042,0.0,0.0
4,400,15286fa1f5,9404.64,-0.0351,0.0,11674.16081305,185894633.68,0.8227481480277355,0.602,0.084,0.0,0.0
4,400,ec5efdeb2d,100.0,0.0,0.0,1862.8920000000032,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,2f0954acad,17138.91,0.2812,0.0,19143.671280000006,202304103.77,1.2118848608214143,1.218,0.043,0.0,0.0
4,400,c7c9fca9a1,7819.09,-0.0045,0.0,12160.725919999995,130507697.73,1.211719306042145,1.596,0.04,0.0,0.0
4,400,511ff78315,8501.13,0.0108,0.0,10745.419240000003,139463123.89,1.2113642447724047,1.593,0.04,0.0,0.0
4,400,95cba99a70,8915.51,0.0713,0.0,11294.895120000001,140985578.85,1.2116069434634742,1.554,0.04,0.0,0.0
4,400,73cb158d41,8652.35,-0.0018,0.0,11893.700579999999,143152039.36,1.2116084257414352,1.601,0.04,0.0,0.0
4,400,7419a59432,7913.47,-0.0039,0.0,11784.71426,131870742.97,1.2116799436706944,1.596,0.04,0.0,0.0
4,400,bb1351012f,7097.28,0.037,0.0,15501.165260000007,117204587.16,1.2118792850255615,1.575,0.04,0.0,0.0
4,400,3be9d94e07,7073.14,-0.0152,0.0,10402.517480000002,120842252.78,1.2146710728581254,1.603,0.04,0.0,0.0
4,400,033668785c,8416.43,0.0099,0.0,11492.650980000002,138744839.27,1.2115927207651849,1.596,0.04,0.0,0.0
4,400,f8a4edc83b,11614.99,-0.1138,0.0,18465.006239999995,220360777.88,0.473814871774214,0.476,0.086,0.0,0.0
4,400,d2748466c9,7739.59,-0.0045,0.0,17089.538600000018,129288482.94,1.211890030191965,1.595,0.04,0.0,0.0
4,400,4a7ef72f37,18277.49,0.1261,0.0,20318.248199999995,248803681.61,0.8112761279977707,0.647,0.061,0.0,0.0
4,400,23979e6a05,10966.64,-0.0635,0.0,11087.57309905,198713638.72,0.04410968867379189,0.317,0.57,0.0,0.0
4,400,b6e89e8b4d,7055.94,0.127,0.0,11539.927100000003,105038748.77,1.2117995520323794,1.489,0.041,0.0,0.0
4,400,243eff68e3,8789.0,-0.0435,0.0,11279.007238300002,158340778.88,1.225612632694201,1.667,0.039,0.0,0.0
4,400,9aa2eff7c3,100.0,0.0,0.0,2667.051999999999,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,5db2756626,7833.24,-0.0039,0.0,12898.112700000001,130652742.71,1.2117712941186047,1.596,0.04,0.0,0.0
4,400,37df7ce9be,8471.24,-0.0012,0.0,11042.546580000006,139928704.94,1.2114406411382777,1.597,0.04,0.0,0.0
4,400,63fff6610a,100.0,0.0,0.0,2548.948000000001,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,52d6d92e6b,7085.26,0.0321,0.0,9001.276400000004,117486742.42,1.2110770096217076,1.58,0.04,0.0,0.0
4,400,ea27a17ca6,6416.96,0.1169,0.0,8472.14258,102388291.08,1.2114282582290472,1.538,0.04,0.0,0.0
4,400,962632e3ac,8112.16,-0.0015,0.0,11948.69106000001,134613437.13,1.2116773905960796,1.595,0.04,0.0,0.0
4,400,0bfb7074dd,8554.01,0.0772,0.0,15719.583100000013,134855055.25,1.2118704243820446,1.549,0.04,0.0,0.0
4,400,626215ebea,100.0,0.0,0.0,2453.8320000000003,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,d8145cd1f0,8266.6,0.0003,0.0,12305.471720000001,136735962.16,1.2117040139371198,1.594,0.04,0.0,0.0
4,400,7315025cfd,7821.3,-0.0052,0.0,11569.493579999998,130601936.17,1.2116550792469032,1.596,0.04,0.0,0.0
4,400,d853839dba,11010.61,0.2264,0.0,20239.50464,146567027.33,1.211920925640824,1.333,0.041,0.0,0.0
4,400,c56a0b9792,6295.53,0.1449,0.0,9251.066620000007,85058805.95,1.211723010057525,1.408,0.041,0.0,0.0
4,400,2173a01d64,9397.52,-0.0349,0.0,16466.36856000001,169898592.47,0.8263430525561708,1.174,0.047,0.0,0.0
4,400,35390a1939,8354.73,0.0453,0.0,11062.470920000005,136805918.24,0.8092943016204862,1.07,0.049,0.0,0.0
4,400,6d4e0abb77,6762.53,0.1268,0.0,9409.219199999994,100943988.57,1.211653230268402,1.491,0.041,0.0,0.0
4,400,3a3695c8e9,17225.49,0.2201,0.0,21109.21682,219561761.15,0.811311512055362,0.588,0.062,0.0,0.0
4,400,494354518b,15351.84,0.2282,0.0,18758.301359999994,192784082.86,1.211883395644963,1.283,0.042,0.0,0.0
4,400,a425d5c923,8086.81,0.1208,0.0,10573.604259999996,118969145.25,1.2116826078810252,1.483,0.041,0.0,0.0
4,400,9cad00795f,7096.58,0.1166,0.0,7625.729659999998,101072531.27,1.2109363868522187,1.459,0.041,0.0,0.0
4,400,155f4eead5,8855.51,0.1109,0.0,11282.286340000002,135998261.3,1.2116612520664745,1.519,0.04,0.0,0.0
4,400,35b25d7eaf,7884.91,0.0848,0.0,11912.447740000003,125054210.0,1.211757179503527,1.549,0.04,0.0,0.0
4,400,4e674c46b8,15251.74,0.1186,541.3422468999988,11894.12,207018476.56,1.2108746192364206,1.416,0.041,0.0,0.0
4,400,e4a60e62b6,8378.12,-0.0035,0.0,12041.333719999999,139195174.83,1.2116599497511786,1.602,0.04,0.0,0.0
4,400,24423298c0,8391.51,-0.0036,0.0,11903.780259999996,139401229.74,1.2116397820193416,1.602,0.04,0.0,0.0
4,400,95985a8620,13093.48,0.2083,0.0,24385.88663999998,171557893.93,1.2119377725806562,1.323,0.042,0.0,0.0
4,400,80be4440e8,6748.29,0.033,0.0,13707.071759999992,112469286.61,1.211850336700166,1.575,0.04,0.0,0.0
4,400,c7a93adf27,7452.99,0.0926,0.0,11090.067439999999,118615964.09,1.2117232601909962,1.549,0.04,0.0,0.0
4,400,df2217070a,6730.57,0.1264,0.0,9055.885020000005,100488224.96,1.2116111831035337,1.491,0.041,0.0,0.0
4,400,c64460376e,8221.59,0.0142,0.0,13456.278760000001,135512480.48,1.2117934086089248,1.592,0.04,0.0,0.0
4,400,53e4b98264,14599.46,0.2239,0.0,21797.881699999998,185742491.13,1.2119178920335436,1.295,0.042,0.0,0.0
4,400,14c594f145,6553.61,-0.2894,0.0,9039.852845756,201065918.93,0.17966587855746755,0.317,0.627,0.0,0.0
4,400,abb26e55dc,100.0,0.0,0.0,2666.8560000000016,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,075b3fb3b1,9472.03,-0.0362,0.0,12893.75702,167408045.86,1.2246015188262118,1.667,0.039,0.0,0.0
4,400,d401178af2,15123.24,0.229,0.0,23684.47350000001,190725597.32,1.2119286507358162,1.285,0.042,0.0,0.0
4,400,6dfc531f16,8936.13,-0.0342,0.0,10968.780417650001,157163247.87,1.2190666809121375,1.646,0.04,0.0,0.0
4,400,36b91772ac,10572.37,-0.0715,0.0,17747.31958,203437362.74,1.2476164450349339,1.754,0.038,0.0,0.0
4,400,3c983bfdab,7759.92,-0.0107,0.0,11074.270240000003,130649894.06,1.2120117069444218,1.603,0.04,0.0,0.0
4,400,db90f4ff25,17375.34,0.1157,0.0,21548.424899999998,237837318.53,1.211877047287659,1.421,0.041,0.0,0.0
4,400,cfec2df928,5209.21,0.1052,0.0,5071.133780000002,65874729.83,1.206817772016554,1.356,0.052,0.0,0.0
4,400,a189e2924d,6137.11,0.1487,0.0,6855.319179999999,75245707.7,1.2113252751234076,1.329,0.042,0.0,0.0
4,400,30e300e760,18105.87,0.0871,685.6746436499998,14358.45,247815293.9,1.2112739098246224,1.432,0.041,0.0,0.0
4,400,65ea513ebb,8007.76,-0.0021,0.0,12690.039400000001,133106178.82,1.2117503826618654,1.595,0.04,0.0,0.0
4,400,6fbfc2a11d,8429.16,-0.0042,0.0,11502.158919999994,140051409.49,1.211563631331418,1.602,0.04,0.0,0.0
4,400,bceea7e00e,8196.56,0.037,0.0,10750.633260000002,133488413.41,1.2115368264556856,1.584,0.04,0.0,0.0
4,400,9875fc03a4,13990.45,0.2235,0.0,24858.915099999987,179353584.72,1.2119372308572698,1.301,0.042,0.0,0.0
4,400,81601b2e5e,6705.34,-0.0182,0.0,16230.254039999994,115810468.75,1.216830983793643,1.604,0.039,0.0,0.0
4,400,72196fa906,6916.61,0.1216,0.0,9808.284640000003,106536870.72,1.211666515645069,1.515,0.04,0.0,0.0
4,400,3c4760ddea,11221.62,0.3155,0.0,15714.387459999987,125054297.48,1.2118874478200274,1.161,0.043,0.0,0.0
4,400,9d578c755a,6253.84,-0.0814,0.0,8264.155472500002,121516996.9,1.248311547385838,1.239,0.074,0.0,0.0
4,400,23094db297,7120.6,0.142,0.0,7767.94672,88132052.23,1.2114339486798993,1.341,0.042,0.0,0.0
4,400,642e75a08d,16575.83,0.1696,0.0,14925.16366,219645727.69,0.8100427319678849,0.413,0.075,0.0,0.0
4,400,b619dd5fb5,10286.29,-0.0868,0.0,12039.80610145,186206196.7,0.8553475182607019,0.569,0.069,0.0,0.0
4,400,e3ba98a843,7049.04,-0.0132,0.0,16370.134500000013,120044181.62,1.2138104227007012,1.599,0.04,0.0,0.0
4,400,50f9748c73,7270.45,-0.0237,0.0,9277.44536,125603891.88,1.2187439709845018,1.618,0.039,0.0,0.0
4,400,3e1c9fe27e,8032.12,0.0063,0.0,12001.669440000001,133332837.93,1.2116980146916168,1.596,0.04,0.0,0.0
4,400,cb16d2a5bc,7309.97,-0.0093,0.0,14860.68228,123286051.43,1.2118588714183662,1.596,0.04,0.0,0.0
4,400,340e3912e2,100.0,0.0,0.0,2559.0560000000023,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,6ebb371c3c,13696.16,0.1274,0.0,24923.316459999976,189146127.15,1.2114158736155836,1.412,0.041,0.0,0.0
4,400,1b37c066da,16612.28,0.0775,0.0,19921.426560000014,246170211.83,0.8101765444127187,0.697,0.06,0.0,0.0
4,400,f4a721a47f,8055.23,0.1147,0.0,9615.611859999999,121806591.99,1.211491015217003,1.505,0.04,0.0,0.0
4,400,63d8758b53,11665.83,0.2438,0.0,8774.67274,123064618.06,1.1963828703043176,1.101,0.045,0.0,0.0
4,400,415811daec,8056.17,0.1056,0.0,13085.840679999998,125889391.85,1.2118169626922894,1.533,0.04,0.0,0.0
4,400,cb312b9d86,20164.76,0.1756,0.0,25377.59302,270172471.09,0.8115207209822768,0.423,0.092,0.0,0.0
4,400,53dc64803e,7758.47,-0.0065,0.0,11011.070080000001,129784255.24,1.211577411586133,1.598,0.04,0.0,0.0
4,400,5b3c302325,15581.56,0.0689,0.0,14621.65343865,220292872.14,1.208337113802033,1.454,0.041,0.0,0.0
4,400,947f74a852,9799.88,-0.0533,0.0,11206.86980935,196040831.87,0.8336710686461499,0.853,0.057,0.0,0.0
4,400,7df05aba52,14130.66,0.1025,0.0,20799.230960000015,198988828.75,1.211894484331324,1.444,0.041,0.0,0.0
4,400,e23dc5e375,14414.66,0.3132,0.0,12346.950500000012,155401371.96,1.2117159725571114,1.132,0.043,0.0,0.0
4,400,77811a2fa9,100.0,0.0,0.0,2240.808,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,4a9574c523,8148.51,-0.0076,0.0,10916.447460000005,136148578.09,1.2114711021333118,1.603,0.04,0.0,0.0
4,400,e99c95009e,8302.67,-0.0175,0.0,11500.823000000002,140218505.5,1.2160829463236738,1.613,0.04,0.0,0.0
4,400,6957a14d13,16237.23,0.1046,0.0,19540.43033999999,225019026.11,1.211847374475122,1.434,0.041,0.0,0.0
4,400,2a34070c99,7996.72,0.0121,0.0,10578.373119999998,132447616.47,1.2114557664176655,1.594,0.04,0.0,0.0
4,400,4c67325ea2,10038.75,-0.109,0.0,11440.050831150002,209606599.07,0.46760778831071054,0.317,0.216,0.0,0.0
4,400,8eadd942b0,13625.08,0.2628,0.0,22592.620780000012,170020087.38,1.2119302642180094,1.269,0.042,0.0,0.0
4,400,d2f4557294,100.0,0.0,0.0,2314.5880000000016,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,6657429a7c,7750.55,-0.0096,0.0,10237.288140000008,129937222.54,1.2113089674405135,1.599,0.04,0.0,0.0
4,400,5f5ebcf2f5,9710.02,0.0165,0.0,14471.15622,168258121.52,0.8109642321552429,0.549,0.07,0.0,0.0
4,400,5578b4053f,16920.99,0.1074,0.0,17372.137860000006,232548583.14,1.2117309197175363,1.425,0.041,0.0,0.0
4,400,095464621d,11254.58,-0.0979,0.0,16678.933620000007,225968809.25,0.8628527511663796,1.261,0.046,0.0,0.0
4,400,22e010a52d,7840.98,0.0924,0.0,14774.725780000008,123890398.6,1.2118668575805158,1.545,0.04,0.0,0.0
4,400,a987357567,7442.47,-0.0572,0.0,9064.783090800003,135576278.29,1.2367334121481333,1.668,0.048,0.0,0.0
4,400,cf1fb521d7,8270.74,0.0006,0.0,12489.290840000003,136775400.14,1.2117207372015897,1.594,0.04,0.0,0.0
4,400,0895acc0af,9942.89,0.0011,0.0,11252.946546399999,179146239.83,0.8077612136909041,0.56,0.07,0.0,0.0
4,400,cd650c58ff,8745.4,0.0011,0.0,13232.381239999997,144259434.93,1.211753541185384,1.599,0.04,0.0,0.0
4,400,208f64f5f9,15230.18,0.1687,0.0,19843.00074,204136156.2,1.2118862585375418,1.388,0.041,0.0,0.0
4,400,a03b53100a,7889.86,-0.0029,0.0,14501.79592,131403936.85,1.2118363018459928,1.594,0.04,0.0,0.0
4,400,2640424e04,10748.33,-0.1297,0.0,16070.487520000002,211591473.95,0.08380213053817266,0.317,0.549,0.0,0.0
4,400,ad899b1ed9,14639.76,0.1785,0.0,15248.498619999998,189506082.95,1.211775219480722,1.358,0.042,0.0,0.0
4,400,b53d4251d2,7439.98,-0.0075,0.0,12556.209579999999,125106975.02,1.2117720108410357,1.596,0.04,0.0,0.0
4,400,2b4452e77b,100.0,0.0,0.0,2666.9120000000016,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,7994a1ada7,14635.35,0.1812,0.0,19234.70897999998,191967563.4,1.211885211399806,1.367,0.042,0.0,0.0
4,400,2b100070c5,9236.57,-0.0836,0.0,10904.89108985,182742736.86,1.2467380353473045,1.748,0.039,0.0,0.0
4,400,984d4d4161,100.0,0.0,0.0,2113.464000000001,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,04b742dd38,15252.09,0.1094,0.0,15595.176799999997,199051618.33,0.8111490259787705,0.427,0.075,0.0,0.0
4,400,82f9ee8fb4,17259.46,0.119,0.0,17033.609220000002,227082779.7,0.8106818920213287,0.418,0.075,0.0,0.0
4,400,08d81107e6,100.0,0.0,0.0,2653.4159999999993,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,38a2dd884c,10409.8,-0.0637,0.0,10277.589952962,188334901.6,0.4397191431847045,0.476,0.089,0.0,0.0
4,400,1c90d82c80,13810.31,0.2248,0.0,21277.53437999999,171984207.3,1.21107270426978,1.299,0.042,0.0,0.0
4,400,a067552faf,8069.69,0.1128,0.0,9646.765999999998,120262294.08,1.2115151167509395,1.497,0.041,0.0,0.0
4,400,c6642b2284,9863.9,-0.074,0.0,18668.498719999992,189042821.41,1.2492319358564448,1.746,0.038,0.0,0.0
4,400,a222a74ae8,8375.99,0.0019,0.0,18894.286199999995,138171605.69,1.211905645268212,1.593,0.04,0.0,0.0
4,400,c235dc422c,17288.47,0.036,0.0,28348.349240000003,241375972.58,0.8117550536986206,0.458,0.091,0.0,0.0
4,400,9dbca7c528,7258.64,-0.0103,0.0,13571.949540000005,122626940.17,1.2119775147475307,1.597,0.04,0.0,0.0
4,400,f714a79195,8451.56,0.0644,0.0,14190.979599999997,134429859.56,1.2118329767335252,1.559,0.04,0.0,0.0
4,400,f6221e08e8,100.0,0.0,0.0,2666.968000000004,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,f0cb6b0a91,8196.45,0.1072,0.0,11845.152600000001,127686724.8,1.2117505849090922,1.53,0.04,0.0,0.0
4,400,609e70586f,15190.88,0.0955,915.4630096719993,11098.18,213306548.26,0.801617396000922,0.378,0.152,0.0,0.0
4,400,a866d8dcfc,100.0,0.0,0.0,2544.6920000000027,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,26a6b7dcc3,7248.9,0.0139,0.0,11127.4051,120918240.72,1.2116784146548931,1.586,0.04,0.0,0.0
4,400,7be35390be,7880.35,0.1071,0.0,8860.104099999997,121776606.87,1.2110733350189282,1.523,0.04,0.0,0.0
4,400,87f864fe83,8021.11,-0.0116,0.0,9991.365100000003,134869182.71,1.2118792558235212,1.608,0.04,0.0,0.0
4,400,3ba7df6ae1,7997.34,-0.0034,0.0,11649.644699999992,133067320.24,1.2116491962540366,1.597,0.04,0.0,0.0
4,400,edb45b6eec,100.0,0.0,0.0,2667.051999999999,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,fe5ce1f2b8,100.0,0.0,0.0,2267.0440000000017,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,a31575c86a,13559.73,0.305,0.0,12782.84474,155070597.57,1.2117560513201302,1.186,0.043,0.0,0.0
4,400,7652ec5c8d,16078.6,0.1132,0.0,23541.748020000006,222203277.25,1.211912661246658,1.426,0.041,0.0,0.0
4,400,98fbfa35fa,7668.32,0.129,0.0,12942.436260000006,109950486.07,1.2118399823198611,1.462,0.041,0.0,0.0
4,400,f0ada7121c,12437.59,-0.1237,347.7705527820003,10454.96,280194684.21,0.08022249869844046,0.503,0.19,0.0,0.0
4,400,6eb9b1daf2,7998.92,-0.0009,0.0,15951.467459999994,132854506.74,1.2118690989186942,1.594,0.04,0.0,0.0
4,400,07a0027478,6521.37,0.141,0.0,7211.122860000003,80809717.17,1.2113178917665364,1.342,0.042,0.0,0.0
4,400,187eb0978f,10214.8,-0.0578,0.0,18681.002640000002,196474794.65,0.8401811887437718,0.601,0.068,0.0,0.0
4,400,8bd71d17f7,8157.71,0.0327,0.0,10750.049759999996,133244036.33,1.2115340792950324,1.585,0.04,0.0,0.0
4,400,7f4ec7825c,7727.56,0.1163,0.0,9685.510900000001,114953079.65,1.211584326381503,1.492,0.041,0.0,0.0
4,400,a1d0ea467a,13077.93,0.2075,0.0,17885.751420000008,171103211.34,1.211883540287584,1.322,0.042,0.0,0.0
4,400,71d820677a,7209.98,0.089,0.0,8008.417259999998,97392569.95,1.2077470578687912,1.42,0.042,0.0,0.0
4,400,6d2f3e5ed1,13144.19,0.194,0.0,12324.596440000005,171467235.24,1.2115620222336407,1.326,0.042,0.0,0.0
4,400,3339448f7c,100.0,0.0,0.0,2666.939999999997,1072032.32,0.012,0.317,1.015,0.0,0.0
4,400,be3191b575,16772.61,0.1569,0.0,26619.464640000013,221121028.69,0.8116872606193408,0.411,0.075,0.0,0.0
4,400,63f01adf18,7411.67,0.0827,0.0,12986.260200000006,109707559.61,0.8114101193961765,0.48,0.073,0.0,0.0
