route_id,empire_id,empire_name,source_star_id,source_star_name,target_star_id,target_star_name,travel_time_years,stops_count,route_type
FTL-RTE-002535,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-002536,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-002537,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-002538,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2cea10f8,HIP 201480,0.02,1,Warp Flight
FTL-RTE-002539,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2cea10f8,HIP 201480,0.02,1,Warp Flight
FTL-RTE-002540,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,ade82d29,Theta Persei,0.02,1,Warp Flight
FTL-RTE-002541,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-002542,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,7dce77da,Webb-6199,0.02,1,Warp Flight
FTL-RTE-002543,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,7dce77da,Webb-6199,0.02,1,Warp Flight
FTL-RTE-002544,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,7dce77da,Webb-6199,0.02,1,Warp Flight
FTL-RTE-002545,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,478b3eaf,GDE-2341,0.02,1,Warp Flight
FTL-RTE-002546,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,4b4ea6a3,TESS-2835,0.02,1,Warp Flight
FTL-RTE-002547,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,4b4ea6a3,TESS-2835,0.02,1,Warp Flight
FTL-RTE-002548,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,4b4ea6a3,TESS-2835,0.02,1,Warp Flight
FTL-RTE-002549,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,fff60de8,Gliese 837.0,235.233,2,Warp Flight
FTL-RTE-002550,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,fff60de8,Gliese 837.0,235.233,2,Warp Flight
FTL-RTE-002551,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,fff60de8,Gliese 837.0,235.233,2,Warp Flight
FTL-RTE-002552,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2ec426da,Eta Galacticis,0.02,1,Warp Flight
FTL-RTE-002553,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2ec426da,Eta Galacticis,0.02,1,Warp Flight
FTL-RTE-002554,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002555,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002556,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,023024ca,PSR 156692,0.02,1,Warp Flight
FTL-RTE-002557,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dc600992,TESS-9709,0.02,1,Warp Flight
FTL-RTE-002558,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dc600992,TESS-9709,0.02,1,Warp Flight
FTL-RTE-002559,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dc600992,TESS-9709,0.02,1,Warp Flight
FTL-RTE-002560,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dc600992,TESS-9709,0.02,1,Warp Flight
FTL-RTE-002561,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e00a227d,HD 59434,0.02,1,Warp Flight
FTL-RTE-002562,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b0a48b50,Gamma Persei,0.02,1,Warp Flight
FTL-RTE-002563,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b0a48b50,Gamma Persei,0.02,1,Warp Flight
FTL-RTE-002564,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b0a48b50,Gamma Persei,0.02,1,Warp Flight
FTL-RTE-002565,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b0a48b50,Gamma Persei,0.02,1,Warp Flight
FTL-RTE-002566,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,facf30ab,HR 27482,0.02,1,Warp Flight
FTL-RTE-002567,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,facf30ab,HR 27482,0.02,1,Warp Flight
FTL-RTE-002568,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5371fcd4,GDE-7733,0.02,1,Warp Flight
FTL-RTE-002569,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dbf53ab7,GDE-4866a,0.02,1,Warp Flight
FTL-RTE-002570,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e85fd53e,Sigma Galacticis,0.02,1,Warp Flight
FTL-RTE-002571,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e85fd53e,Sigma Galacticis,0.02,1,Warp Flight
FTL-RTE-002572,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e85fd53e,Sigma Galacticis,0.02,1,Warp Flight
FTL-RTE-002573,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e85fd53e,Sigma Galacticis,0.02,1,Warp Flight
FTL-RTE-002574,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2e010e14,Gliese 663.0,0.02,1,Warp Flight
FTL-RTE-002575,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2e010e14,Gliese 663.0,0.02,1,Warp Flight
FTL-RTE-002576,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2e010e14,Gliese 663.0,0.02,1,Warp Flight
FTL-RTE-002577,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2e010e14,Gliese 663.0,0.02,1,Warp Flight
FTL-RTE-002578,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,2e010e14,Gliese 663.0,0.02,1,Warp Flight
FTL-RTE-002579,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b05778ee,TESS-5743b,0.02,1,Warp Flight
FTL-RTE-002580,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b05778ee,TESS-5743b,0.02,1,Warp Flight
FTL-RTE-002581,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b05778ee,TESS-5743b,0.02,1,Warp Flight
FTL-RTE-002582,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-002583,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-002584,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,3eb58ed7,Prometheus,0.02,1,Warp Flight
FTL-RTE-002585,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,06b92a40,HIP 246403,0.02,1,Warp Flight
FTL-RTE-002586,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,06b92a40,HIP 246403,0.02,1,Warp Flight
FTL-RTE-002587,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,bce7d21d,HR 58037,0.02,1,Warp Flight
FTL-RTE-002588,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f37f6bfb,Selene,0.02,1,Warp Flight
FTL-RTE-002589,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f37f6bfb,Selene,0.02,1,Warp Flight
FTL-RTE-002590,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,cb77346d,Eta Sagittarii,0.02,1,Warp Flight
FTL-RTE-002591,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,160fb3bb,Iota Sagittarii,0.02,1,Warp Flight
FTL-RTE-002592,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,160fb3bb,Iota Sagittarii,0.02,1,Warp Flight
FTL-RTE-002593,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,09f83e94,Upsilon Orionis,0.02,1,Warp Flight
FTL-RTE-002594,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,09f83e94,Upsilon Orionis,0.02,1,Warp Flight
FTL-RTE-002595,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,09f83e94,Upsilon Orionis,0.02,1,Warp Flight
FTL-RTE-002596,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,0c60f83d,Beta Bulge,0.02,1,Warp Flight
FTL-RTE-002597,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,0c60f83d,Beta Bulge,0.02,1,Warp Flight
FTL-RTE-002598,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5b4b85d0,TESS-3963d,0.02,1,Warp Flight
FTL-RTE-002599,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a5aa5b1a,Nu Orionis,0.02,1,Warp Flight
FTL-RTE-002600,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6c559cff,HR 120160,0.02,1,Warp Flight
FTL-RTE-002601,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6c559cff,HR 120160,0.02,1,Warp Flight
FTL-RTE-002602,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6c559cff,HR 120160,0.02,1,Warp Flight
FTL-RTE-002603,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f2c5ccdb,Webb-1799,0.02,1,Warp Flight
FTL-RTE-002604,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f2c5ccdb,Webb-1799,0.02,1,Warp Flight
FTL-RTE-002605,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,485b2de6,HIP 114085,0.02,1,Warp Flight
FTL-RTE-002606,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,485b2de6,HIP 114085,0.02,1,Warp Flight
FTL-RTE-002607,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,80d2e06b,Aurelia,1772.86,8,Warp Flight
FTL-RTE-002608,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,80d2e06b,Aurelia,1772.86,8,Warp Flight
FTL-RTE-002609,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,80d2e06b,Aurelia,1772.86,8,Warp Flight
FTL-RTE-002610,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56f3a3b6,Delta Orionis,0.02,1,Warp Flight
FTL-RTE-002611,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dacd2e39,TESS-973,0.02,1,Warp Flight
FTL-RTE-002612,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dacd2e39,TESS-973,0.02,1,Warp Flight
FTL-RTE-002613,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dacd2e39,TESS-973,0.02,1,Warp Flight
FTL-RTE-002614,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,51932a4c,HR 104924,0.02,1,Warp Flight
FTL-RTE-002615,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002616,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002617,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002618,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6672463b,HD 275033,0.02,1,Warp Flight
FTL-RTE-002619,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d339bd61,Webb-5587a,0.02,1,Warp Flight
FTL-RTE-002620,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d339bd61,Webb-5587a,0.02,1,Warp Flight
FTL-RTE-002621,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d339bd61,Webb-5587a,0.02,1,Warp Flight
FTL-RTE-002622,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d339bd61,Webb-5587a,0.02,1,Warp Flight
FTL-RTE-002623,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18834c8d,GDE-845,0.02,1,Warp Flight
FTL-RTE-002624,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18834c8d,GDE-845,0.02,1,Warp Flight
FTL-RTE-002625,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18834c8d,GDE-845,0.02,1,Warp Flight
FTL-RTE-002626,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18834c8d,GDE-845,0.02,1,Warp Flight
FTL-RTE-002627,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,be184be6,HD 162586,0.02,1,Warp Flight
FTL-RTE-002628,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,9b5044d0,TESS-6387,0.02,1,Warp Flight
FTL-RTE-002629,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,9b5044d0,TESS-6387,0.02,1,Warp Flight
FTL-RTE-002630,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,01fb818c,HR 211002,0.02,1,Warp Flight
FTL-RTE-002631,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,8b08f1f9,Chi Persei,0.02,1,Warp Flight
FTL-RTE-002632,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,8b08f1f9,Chi Persei,0.02,1,Warp Flight
FTL-RTE-002633,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,8b08f1f9,Chi Persei,0.02,1,Warp Flight
FTL-RTE-002634,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,57b3f2a1,Sigma Cygni,0.02,1,Warp Flight
FTL-RTE-002635,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,57b3f2a1,Sigma Cygni,0.02,1,Warp Flight
FTL-RTE-002636,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,57b3f2a1,Sigma Cygni,0.02,1,Warp Flight
FTL-RTE-002637,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,57b3f2a1,Sigma Cygni,0.02,1,Warp Flight
FTL-RTE-002638,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a7e76322,HIP 121095,0.02,1,Warp Flight
FTL-RTE-002639,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a7e76322,HIP 121095,0.02,1,Warp Flight
FTL-RTE-002640,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e7cf4d3c,Epsilon Bulge,0.02,1,Warp Flight
FTL-RTE-002641,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dbb1c841,Omega Bulge,0.02,1,Warp Flight
FTL-RTE-002642,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dbb1c841,Omega Bulge,0.02,1,Warp Flight
FTL-RTE-002643,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dbb1c841,Omega Bulge,0.02,1,Warp Flight
FTL-RTE-002644,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,dbb1c841,Omega Bulge,0.02,1,Warp Flight
FTL-RTE-002645,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,32aff2a0,HD 50077,0.02,1,Warp Flight
FTL-RTE-002646,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,32aff2a0,HD 50077,0.02,1,Warp Flight
FTL-RTE-002647,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,32aff2a0,HD 50077,0.02,1,Warp Flight
FTL-RTE-002648,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,32aff2a0,HD 50077,0.02,1,Warp Flight
FTL-RTE-002649,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,7ce49ce6,HR 233687,0.02,1,Warp Flight
FTL-RTE-002650,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,b8cb383f,HIP 217328,0.02,1,Warp Flight
FTL-RTE-002651,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,ee503b26,Zeta Orionis,0.02,1,Warp Flight
FTL-RTE-002652,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,ee503b26,Zeta Orionis,0.02,1,Warp Flight
FTL-RTE-002653,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,83611aa7,Omega Cygni,211.743,2,Warp Flight
FTL-RTE-002654,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,03d2cd68,HD 36797,333.174,2,Warp Flight
FTL-RTE-002655,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5214fee4,Webb-3991,0.02,1,Warp Flight
FTL-RTE-002656,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5214fee4,Webb-3991,0.02,1,Warp Flight
FTL-RTE-002657,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5214fee4,Webb-3991,0.02,1,Warp Flight
FTL-RTE-002658,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5214fee4,Webb-3991,0.02,1,Warp Flight
FTL-RTE-002659,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f2adc5f9,PSR 133182,0.02,1,Warp Flight
FTL-RTE-002660,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,f2adc5f9,PSR 133182,0.02,1,Warp Flight
FTL-RTE-002661,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,3c4f9e5b,Tau Sagittarii,0.02,1,Warp Flight
FTL-RTE-002662,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,bf8912d1,Webb-7458,0.02,1,Warp Flight
FTL-RTE-002663,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,bf8912d1,Webb-7458,0.02,1,Warp Flight
FTL-RTE-002664,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,714fa661,Beta Persei,0.02,1,Warp Flight
FTL-RTE-002665,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,fc6e3f38,PSR 289778,0.02,1,Warp Flight
FTL-RTE-002666,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,cb77346d,Eta Sagittarii,0.02,1,Warp Flight
FTL-RTE-002667,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,897d9f17,PSR 165223,0.02,1,Warp Flight
FTL-RTE-002668,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,c37cbca3,Gliese 787.0,0.02,1,Warp Flight
FTL-RTE-002669,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,9081a1f7,TESS-915,0.02,1,Warp Flight
FTL-RTE-002670,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a5aa5b1a,Nu Orionis,0.02,1,Warp Flight
FTL-RTE-002671,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002672,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,56170639,Chi Bulge,273.49,2,Warp Flight
FTL-RTE-002673,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,82d87ebd,TESS-7890,0.02,1,Warp Flight
FTL-RTE-002674,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,82d87ebd,TESS-7890,0.02,1,Warp Flight
FTL-RTE-002675,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,82d87ebd,TESS-7890,0.02,1,Warp Flight
FTL-RTE-002676,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,1bb2c06e,Delta Bulge,0.02,1,Warp Flight
FTL-RTE-002677,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,1bb2c06e,Delta Bulge,0.02,1,Warp Flight
FTL-RTE-002678,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,1bb2c06e,Delta Bulge,0.02,1,Warp Flight
FTL-RTE-002679,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,1bb2c06e,Delta Bulge,0.02,1,Warp Flight
FTL-RTE-002680,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6d95ee33,HR 175320,0.02,1,Warp Flight
FTL-RTE-002681,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,6d95ee33,HR 175320,0.02,1,Warp Flight
FTL-RTE-002682,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,0ba83e15,Gliese 257.0,0.02,1,Warp Flight
FTL-RTE-002683,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,0ba83e15,Gliese 257.0,0.02,1,Warp Flight
FTL-RTE-002684,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,0ba83e15,Gliese 257.0,0.02,1,Warp Flight
FTL-RTE-002685,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,013e2852,Kepler-6776,0.02,1,Warp Flight
FTL-RTE-002686,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,4d9a3ec0,HD 14791,0.02,1,Warp Flight
FTL-RTE-002687,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,4d9a3ec0,HD 14791,0.02,1,Warp Flight
FTL-RTE-002688,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,807c7f9a,Webb-4746d,0.02,1,Warp Flight
FTL-RTE-002689,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a2c1a02e,Kepler-8079d,0.02,1,Warp Flight
FTL-RTE-002690,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a2c1a02e,Kepler-8079d,0.02,1,Warp Flight
FTL-RTE-002691,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a2c1a02e,Kepler-8079d,0.02,1,Warp Flight
FTL-RTE-002692,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a2c1a02e,Kepler-8079d,0.02,1,Warp Flight
FTL-RTE-002693,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,ba32b3bf,HR 123535,0.02,1,Warp Flight
FTL-RTE-002694,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,85d91d79,PSR 272701,0.02,1,Warp Flight
FTL-RTE-002695,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,85d91d79,PSR 272701,0.02,1,Warp Flight
FTL-RTE-002696,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,85d91d79,PSR 272701,0.02,1,Warp Flight
FTL-RTE-002697,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,be9a64f4,Webb-8019,0.02,1,Warp Flight
FTL-RTE-002698,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,be9a64f4,Webb-8019,0.02,1,Warp Flight
FTL-RTE-002699,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,be9a64f4,Webb-8019,0.02,1,Warp Flight
FTL-RTE-002700,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,be9a64f4,Webb-8019,0.02,1,Warp Flight
FTL-RTE-002701,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,c8ddee9a,Chi Galacticis,0.02,1,Warp Flight
FTL-RTE-002702,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,c8ddee9a,Chi Galacticis,0.02,1,Warp Flight
FTL-RTE-002703,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a36c0a0c,Kepler-604,0.02,1,Warp Flight
FTL-RTE-002704,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d626bdf3,TESS-8500,0.02,1,Warp Flight
FTL-RTE-002705,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,d626bdf3,TESS-8500,0.02,1,Warp Flight
FTL-RTE-002706,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,a1da22ce,HIP 233393,0.02,1,Warp Flight
FTL-RTE-002707,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,435d0b34,Gaia-4401,0.02,1,Warp Flight
FTL-RTE-002708,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,07115d02,Iota Persei,0.02,1,Warp Flight
FTL-RTE-002709,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,507fe63e,Gaia-2648c,0.02,1,Warp Flight
FTL-RTE-002710,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,507fe63e,Gaia-2648c,0.02,1,Warp Flight
FTL-RTE-002711,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,12935a73,TESS-7730a,811.504,6,Warp Flight
FTL-RTE-002712,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,12935a73,TESS-7730a,811.504,6,Warp Flight
FTL-RTE-002713,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18228d8b,Gaia-4413,0.02,1,Warp Flight
FTL-RTE-002714,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,18228d8b,Gaia-4413,0.02,1,Warp Flight
FTL-RTE-002715,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,83611aa7,Omega Cygni,211.743,2,Warp Flight
FTL-RTE-002716,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,83611aa7,Omega Cygni,211.743,2,Warp Flight
FTL-RTE-002717,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,83611aa7,Omega Cygni,211.743,2,Warp Flight
FTL-RTE-002718,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5435315e,Epsilon Persei,0.02,1,Warp Flight
FTL-RTE-002719,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5435315e,Epsilon Persei,0.02,1,Warp Flight
FTL-RTE-002720,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5435315e,Epsilon Persei,0.02,1,Warp Flight
FTL-RTE-002721,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,5435315e,Epsilon Persei,0.02,1,Warp Flight
FTL-RTE-002722,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,e3438189,Tau Cygni,0.02,1,Warp Flight
FTL-RTE-002723,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,3e037a1c,TESS-6922,650.542,3,Warp Flight
FTL-RTE-002724,9594053f90,The Great Scientific Imperium,1ffcd021,Omicron Galacticis,1dd7aaec,Alpha Bulge,0.02,1,Warp Flight
