star_id,star_name,star_type,star_mass,star_temperature,star_luminosity,x,y,z,region,age_billion_years,metallicity,radiation_level,planet_count,habitable_zone_inner_au,habitable_zone_outer_au
35d04528,HIP 269021,M,0.101598111939179,2475.885258164683,0.0001477280181739,15084.547481786543,-416.28440596023535,1621.5464847973667,Cygnus Arm,9.178,-1.2259,1.554,1,0.0091,0.0215
39b28939,Gaia-8051,M,0.1795281989425832,2749.693671960428,0.0006038333213938,8937.693468256453,9340.07078716959,3275.673942462329,Core,2.4004,0.3969,6.5597,3,0.0184,0.0435
e7cf4d3c,Epsilon Bulge,M,0.2903712403203804,3139.142195720256,0.0044731405481609,-4248.437821579582,-2423.801600193754,606.9804446524239,Core,5.1864,-0.5881,13.6795,1,0.0502,0.1184
4d0a7980,Beta Sagittarii,K,0.6044974838782081,4362.132073763749,0.1946976634670972,-9126.015385588367,30384.848406061014,-472.6263290387385,Sagittarius Arm,10.6565,-1.6333,27.2991,7,0.3309,0.781
18b7e715,HD 277727,M,0.2339721062998946,2940.983076188819,0.001614709016873,19295.929053963675,-16590.98860174249,-616.7487919724517,Perseus Arm,9.7704,-1.1532,10.0568,1,0.0301,0.0711
ea707b16,TESS-2841,M,0.1285297392673785,2570.509894723222,0.0002403109243176,-7624.388121147805,-4172.937803609393,-2444.368829911344,Core,3.46,-0.0652,3.2839,6,0.0116,0.0274
33b9b258,HIP 288720,M,0.4399292793016315,3664.6163867354617,0.0666919179931546,-4478.279538657692,-42690.1504459035,-5.082860371388455,Cygnus Arm,1.5771,0.1683,23.2862,5,0.1937,0.4571
80977950,Xi Bulge,M,0.355130124188184,3366.673409309836,0.0144119582834555,1717.1170197205429,629.9694152767618,2748.153969354933,Core,2.6773,-0.104,17.8392,6,0.09,0.2125
a7851a37,Webb-3705,G,0.8484079026714169,5361.35967557139,0.7217978577280731,12217.609086597746,-7646.823775363668,-338.7585359418986,Cygnus Arm,8.6011,-1.0658,32.2679,8,0.6372,1.5038
2b4e30b7,Psi Persei,M,0.4451944419007069,3683.11560667816,0.0733473907892374,-7935.487320576182,-18867.527711837694,-487.8872536954771,Perseus Arm,10.7749,-1.5286,23.6244,4,0.2031,0.4794
9c76de8d,HIP 275039,M,0.1070824194207044,2495.154446613286,0.0001631149568353,7061.175993378631,29092.454040791617,293.0829001963917,Sagittarius Arm,4.7944,-0.1107,1.9063,2,0.0096,0.0226
83f02fd1,Gliese 2.0,K,0.7459485087326366,4968.350751711299,0.4395548345770215,-12547.492274481949,-13238.125498830006,1244.730540630347,Perseus Arm,6.532,-0.7937,30.3809,8,0.4972,1.1735
9341632f,Webb-5498,M,0.0930434012518968,2445.8281665607187,0.0001265729765902,-12478.261540095296,21804.72572912484,81.7027370112019,Cygnus Arm,11.796,-1.5733,1.0045,5,0.0084,0.0199
099ed5da,PSR 86396,M,0.4269929898803724,3619.1645590391454,0.0527925492472701,-3197.338382504978,-6271.519292347441,-2472.8135319510284,Core,4.6165,-0.385,22.4552,1,0.1723,0.4067
5759e30c,Webb-3325,M,0.2335323227302676,2939.437890673913,0.0016019304084319,-4127.382282128742,4394.475150566044,95.89967781038372,Core,5.2643,-0.2609,10.0286,7,0.03,0.0708
15a7f31f,HD 93123,M,0.2664381356041809,3055.0529088795543,0.0029028786247394,8939.681057807878,39558.86417309656,271.1493846528707,Perseus Arm,5.6067,-0.4443,12.1422,3,0.0404,0.0954
5caca8b8,Mu Cygni,M,0.1205678631634553,2542.535735439168,0.0002081148776157,-8626.78761652609,-5010.683905507156,-139.05961515561904,Cygnus Arm,7.5142,-0.9307,2.7725,6,0.0108,0.0255
ec6edc6a,Delta Cygni,M,0.3190745493988688,3239.99166005008,0.0075131859295088,-24602.262808489853,11642.927807576669,-716.5759072623559,Cygnus Arm,12.278,-2.0,15.5233,4,0.065,0.1534
b0e306a7,Omega Persei,M,0.0929831082487646,2445.6163262794435,0.0001264351776561,19377.99112747483,-17014.656616156943,677.220536392138,Perseus Arm,10.5283,-1.3531,1.0006,5,0.0084,0.0199
22c61624,Pi Sagittarii,M,0.3960482730915648,3510.4398784298223,0.0301838429476993,21801.313812149438,590.3957469700151,-185.9289411393328,Sagittarius Arm,6.9451,-0.7637,20.4675,5,0.1303,0.3075
d34f2273,PSR 43324,M,0.3636283756433155,3396.532130638676,0.0168035825844357,-21008.64111277821,-7580.84962638243,-110.25654232883532,Orion Arm,2.8201,0.1951,18.3851,1,0.0972,0.2294
011cf1c0,HD 52137,M,0.2891412310725637,3134.8205416063047,0.004374834808194,19471.76390016207,-5990.363779397567,-766.3502799449655,Sagittarius Arm,9.4838,-1.3983,13.6005,4,0.0496,0.1171
14401c4a,TESS-886,M,0.1724979022387392,2724.992629487462,0.0005318094341381,-1450.159479260719,-104.30375248568588,-305.160076659135,Core,7.8387,-0.9493,6.1081,2,0.0173,0.0408
b6e83c30,HD 25896,M,0.3213746502466906,3248.073095461345,0.0078319726612565,-13644.517260544726,21555.197824967272,696.7272637622157,Cygnus Arm,6.9278,-0.8932,15.671,5,0.0664,0.1566
c99588e1,PSR 283541,M,0.1741437756703368,2730.775428030913,0.0005478603512252,-963.0412429443209,6590.30426947049,-2827.674017375629,Core,2.3276,0.0915,6.2138,4,0.0176,0.0414
622636ae,Nu Bulge,M,0.1138055080121662,2518.776109231935,0.0001841808234482,-5600.2232727520895,-3392.2138111560816,891.2503544725049,Core,6.484,-0.7387,2.3381,5,0.0102,0.024
72b45f97,Mu Galacticis,M,0.3216550386561583,3249.058243927043,0.0078717472902131,-5203.6245598065325,-1038.6968663160335,1197.840400717688,Disk Background,6.8363,-0.4388,15.689,4,0.0665,0.157
1334250b,HR 213675,M,0.259225468174122,3029.711104395564,0.0025482200264968,-10948.61431356952,-701.7498395516168,2046.2886827996797,Core,9.667,-1.2286,11.6789,3,0.0379,0.0893
8ae1a0f7,PSR 267831,M,0.3514943101021166,3353.898927385815,0.0134957091882528,15154.374037814838,3390.573754839853,208.6007871895968,Cygnus Arm,7.7861,-0.794,17.6057,2,0.0871,0.2056
a752370d,Mu Cygni,M,0.3769189138314249,3443.228616164466,0.0213639700927008,15334.295343657195,1538.7722709312925,98.28177382123222,Cygnus Arm,4.0216,-0.4321,19.2388,2,0.1096,0.2587
02cc6626,Webb-6766,M,0.092533414125267,2444.036319899587,0.0001254121282683,13127.696053269548,-13441.363329752729,228.8110518666416,Sagittarius Arm,5.1103,-0.5597,0.9717,6,0.0084,0.0198
9be71bc0,HD 234522,M,0.195754312862314,2806.704342489212,0.0008095249418441,13914.131661445575,-3359.8697997695444,-363.6540313851532,Cygnus Arm,5.8102,-0.5192,7.602,4,0.0213,0.0504
0b27d229,PSR 282502,G,0.8576186903444057,5392.062301148019,0.7476319327265204,1182.4593808944985,2067.978574664123,-2636.360664996324,Core,9.2948,-1.2958,32.4029,9,0.6485,1.5304
9a580c1f,Kepler-3303,M,0.1066109603496791,2493.49796879617,0.0001617315052083,29086.64615027331,22699.44617955216,645.3222304612735,Perseus Arm,2.2095,0.2053,1.876,3,0.0095,0.0225
7ae00114,Delta Cygni,F,1.3243610178733858,7184.837574472441,3.882476615279884,3554.8893140473783,-11383.969191300635,207.57699217435507,Cygnus Arm,6.5927,-0.9083,38.8732,6,1.4778,3.4876
14b2600f,Webb-9145,M,0.2494027437210122,2995.198829290043,0.002133860235671,-2334.604397489516,-2908.800106128708,-2477.952534079549,Core,12.025,-1.6318,11.048,7,0.0346,0.0818
c537bcd2,HIP 280577,M,0.1430124152741907,2621.3949725849943,0.000312181619518,28604.05209654215,-3213.920244644375,-14.870827077691931,Perseus Arm,8.2806,-0.9916,4.2142,6,0.0133,0.0313
dcc771d9,Zeta Bulge,M,0.2557051101582093,3017.342278934249,0.0023911979495891,-1748.7986839528048,-2576.17993638995,-1366.2530739346066,Core,1.9279,0.0351,11.4528,4,0.0367,0.0866
cfeb39ad,Mu Bulge,M,0.0910481331054441,2438.8177649650743,0.000122091587906,-6753.310324313054,-4071.6551946025647,-8113.174894808326,Core,2.496,-0.0543,0.8763,1,0.0083,0.0196
6be74bea,Gaea I,F,1.0775136368241058,6156.306820100441,1.7005037802113647,-16145.440508680927,67.77159509978583,-337.0952801691134,Perseus Arm,2.9929,-0.2337,35.5764,7,0.978,2.3081
8d8c08b2,TESS-8033,F,1.1885213668293233,6618.8390284555135,2.46495942879402,-3479.2530768046004,-328.755740112736,-1553.077718607644,Core,3.2758,-0.2394,37.059,7,1.1775,2.7789
e3438189,Tau Cygni,M,0.2684263430494212,3062.038502606075,0.0030090453224866,-26374.74012850216,10615.089243300052,508.04676082348345,Cygnus Arm,5.0224,-0.6177,12.2699,1,0.0411,0.0971
08c6dfdb,Tau Sagittarii,M,0.1063064486619039,2492.428062866149,0.0001608441878514,-7298.937739190821,6440.982720160174,91.53011018643538,Sagittarius Arm,11.3622,-1.9333,1.8564,6,0.0095,0.0224
10fef2f7,Epsilon Orionis,K,0.636710291326908,4500.186962829605,0.2343680446856617,-16971.828225355,8258.177882945725,196.6535250026618,Orion Arm,6.1171,-0.4858,28.0009,3,0.3631,0.8569
eb43d799,HR 15636,M,0.2902793506472736,3138.8193401120425,0.0044657207298448,4952.397922081693,3495.583965407636,-822.5325400932701,Core,8.0448,-1.1699,13.6736,3,0.0501,0.1183
fbb844dc,Omicron Bulge,M,0.127875133635602,2568.2099289899534,0.0002374856399608,-1747.2515882032958,1027.13765236075,-2584.213904348913,Core,6.4293,-0.7733,3.2419,7,0.0116,0.0273
cb2ed0d3,Gaia-7887,K,0.6953966597185955,4751.699970222552,0.3285674899925765,473.1333947014655,5575.044775849623,-2742.8439323899256,Core,4.4896,-0.4043,29.2795,7,0.4299,1.0146
881ab161,Webb-8175,M,0.3019813118683633,3179.934338996952,0.0055170556107928,13948.010493872036,12393.007484971404,-180.81626180857947,Cygnus Arm,11.9782,-1.6414,14.4253,6,0.0557,0.1315
08983574,Webb-9059,G,0.8464582453080086,5354.860817693362,0.7164450629830837,24100.019447407085,6689.062214390886,-537.1526931132436,Sagittarius Arm,3.7608,-0.5,32.2393,5,0.6348,1.4982
68661557,PSR 246824,G,1.027673249108939,5958.910830363131,1.43104232371805,254.833145586148,-7089.722099897567,-2223.58020078924,Core,7.3083,-0.9458,34.8948,7,0.8972,2.1174
e01b5887,HD 218886,M,0.3475940772562853,3340.195406576137,0.0125774832217013,998.9419237237638,14449.454334077547,1085.2580000811054,Disk Background,7.4208,-1.0931,17.3552,1,0.0841,0.1985
c3700890,Sigma Bulge,M,0.1862388886927848,2773.2717710827574,0.0006816640902967,3802.524028904377,6717.792829960885,-4693.749078340627,Core,4.5952,-0.5143,6.9908,3,0.0196,0.0462
e6a8e6a5,TESS-8202d,M,0.088336645190843,2429.290915535394,0.0001162548004621,1907.9608636113376,-11743.725613457464,-579.1429981830022,Cygnus Arm,3.5189,-0.4185,0.7022,3,0.0081,0.0191
e2d1f1e8,Gaia-6030,M,0.0854860696344994,2419.27537979689,0.0001104192365517,-1480.6796664925128,9752.393181165377,635.9462109693283,Sagittarius Arm,5.1926,-0.1601,0.5191,5,0.0079,0.0186
2cea10f8,HIP 201480,M,0.4248523642594028,3611.643441992496,0.0507898441509528,-22584.27484573741,-5891.641900660286,-1178.6671122997395,Orion Arm,6.6648,-0.8677,22.3177,3,0.169,0.3989
d438f44d,Upsilon Sagittarii,M,0.1171255031777778,2530.4409571111114,0.0001955661654171,22833.29277229839,3743.737991717372,189.607828416735,Sagittarius Arm,1.7885,0.1178,2.5514,2,0.0105,0.0248
45ce99fd,Kepler-6671c,M,0.3077667008339639,3200.261381308522,0.0061249227804557,-12385.996685357226,12770.229570200088,-196.47100090320228,Orion Arm,7.4135,-0.7001,14.7969,1,0.0587,0.1385
ade82d29,Theta Persei,M,0.4375162675474429,3656.138237328853,0.0638469654636434,19845.598165394676,-18818.013705826645,-171.43943077878205,Perseus Arm,5.8092,-0.7938,23.1312,1,0.1895,0.4472
369e452f,Omega Orionis,M,0.2111593319052107,2860.8300850723617,0.0010693033500646,-17330.021064033677,-17924.44666887709,-902.2565896435202,Orion Arm,5.0124,-0.4334,8.5915,7,0.0245,0.0579
5c2535b3,TESS-6338,M,0.201749496765621,2827.768502149479,0.0009021309465289,-1101.0265005157523,-1824.7233291265704,2809.512350191464,Core,12.3534,-2.0,7.9871,6,0.0225,0.0532
a333a525,Sigma Orionis,G,1.0288381567521994,5962.793855840664,1.437421023175875,-20613.59307637053,3605.1235613835793,-870.8517765400886,Orion Arm,6.2126,-0.8114,34.9118,4,0.8992,2.1221
7dce77da,Webb-6199,F,1.2920302738764131,7050.126141151723,3.484579295057685,14424.263842009324,539.7250139142452,-1074.6567754590665,Cygnus Arm,1.1523,0.3512,38.4414,7,1.4,3.3041
56f3a3b6,Delta Orionis,M,0.0819859063839463,2406.977508916568,0.0001036529811102,-19456.49701886089,-10075.917304371382,22.745738165376,Orion Arm,5.8958,-0.7497,0.2942,1,0.0076,0.018
ecf07b9a,Epsilon Cygni,M,0.0945879779320699,2451.2550575991645,0.0001301547535694,-13250.763953185982,21245.568370599496,-153.95117113529992,Cygnus Arm,3.6637,-0.0963,1.1037,5,0.0086,0.0202
e9b7af78,Upsilon Cygni,M,0.3167169081398974,3231.7080556266665,0.0071998862847461,-4303.731338808625,21778.96815204813,88.68958545723389,Cygnus Arm,8.1406,-1.2349,15.3718,1,0.0636,0.1502
19a713aa,TESS-778,M,0.4250449420214677,3612.320066561913,0.050966860426137,-6120.65882750772,561.0520002645144,295.70775464319297,Cygnus Arm,10.599,-1.4632,22.3301,7,0.1693,0.3996
ab37e057,Tau Sagittarii,K,0.6802467974900664,4686.771989243141,0.3011253256810716,-3880.7032034769895,31193.77733054395,268.58025073047804,Sagittarius Arm,9.4873,-1.4825,28.9495,5,0.4116,0.9713
478b3eaf,GDE-2341,K,0.7847830815297955,5134.784635127695,0.5496753867651019,-7939.144482045247,-4501.970434135959,-875.2758967756115,Core,5.1885,-0.3912,31.227,5,0.5561,1.3123
2b588cf5,Mu Bulge,M,0.147312022103295,2636.501699281848,0.0003373982749228,-6542.913801743401,-2336.882893219566,-396.40976670464175,Core,12.5518,-1.8472,4.4904,4,0.0138,0.0325
8f8174ae,HIP 55641,M,0.080944665218086,2403.3190940094914,0.0001017213281436,-2252.158709657257,-1895.581536023574,502.0873605351091,Core,9.017,-1.3326,0.2273,2,0.0076,0.0179
38fde882,Gliese 503.0,M,0.0803750824018224,2401.3178570874843,0.0001006799445005,7956.637907504955,9552.725704197286,-1341.7787726485124,Core,1.156,0.1371,0.1908,7,0.0075,0.0178
a6e30c3a,HR 18177,M,0.2621601540196341,3040.022162771688,0.0026869712819426,-12585.103645900846,-23068.98791254563,-763.5494574914346,Orion Arm,9.8309,-1.341,11.8674,2,0.0389,0.0917
f3143f78,Kepler-9584,M,0.0901144302272486,2435.537187284928,0.0001200493278336,1949.7408084437284,1173.8152828996283,-2269.456999419102,Core,11.7121,-1.6218,0.8164,7,0.0082,0.0194
91772165,Gliese 717.0,M,0.1627416127715408,2690.713774602711,0.0004458680416966,-8015.979572936096,31443.18494199908,-558.9926127803179,Disk Background,8.4971,-0.9833,5.4814,3,0.0158,0.0374
77b2233b,Omega Persei,M,0.0899759226857352,2435.0505391660968,0.0001197492980622,-12965.472326007024,5177.606319114419,365.9777512549229,Perseus Arm,8.0835,-1.1306,0.8075,4,0.0082,0.0194
775c658a,HD 61024,M,0.1488986388881823,2642.076298796316,0.000347209622938,5996.098255828526,6144.114680180986,305.05618634189307,Core,10.9679,-1.4314,4.5923,1,0.014,0.033
9f05fe7b,Gliese 444.0,M,0.1352689826414469,2594.188317388868,0.0002714256535138,22508.59072433475,-691.0846619319268,380.1067481650587,Sagittarius Arm,6.2335,-0.7993,3.7168,4,0.0124,0.0292
44231028,HR 15666,M,0.1048046982184905,2487.1516423892917,0.0001565389275476,-24322.590608020368,25025.91805213328,377.3666490339046,Sagittarius Arm,3.6341,-0.1739,1.76,3,0.0094,0.0221
103f991a,Lambda Cygni,M,0.1959812091571311,2807.501545687217,0.0008128501783541,14928.9714024085,13838.464094461482,512.5545762908868,Cygnus Arm,11.7346,-1.9031,7.6165,1,0.0214,0.0505
3126c7ad,Psi Cygni,M,0.1755708746092534,2735.789559437917,0.0005621693448558,3735.973579358103,19203.83971177425,240.9788936238426,Cygnus Arm,6.8173,-0.5558,6.3055,2,0.0178,0.042
f91f82e6,Webb-2933,M,0.2443288329867693,2977.3715753589195,0.0019469513835182,19285.819167906247,14995.134584146486,138.3003827555903,Sagittarius Arm,8.6017,-1.141,10.7221,7,0.0331,0.0781
4b4ea6a3,TESS-2835,F,1.1345236676728676,6393.848615303615,2.05769643705761,5016.6594345695685,4451.064192744976,-2414.878260312418,Core,2.3081,-0.094,36.3378,4,1.0759,2.539
fff60de8,Gliese 837.0,K,0.6084114146895868,4378.906062955371,0.1991343825368678,-19891.96974222296,1434.4980203892662,-148.54987314358195,Disk Background,7.7312,-0.7087,27.3844,7,0.3347,0.7899
2ec426da,Eta Galacticis,G,0.8159574204587619,5253.191401529206,0.6376905539414586,-32635.664863358445,-33071.10553518042,270.8998078135488,Disk Background,7.5298,-0.8055,31.7924,8,0.5989,1.4134
5bfc0b9a,Tau Sagittarii,G,0.9703831017597122,5767.943672532374,1.1499014929983655,21259.878639719627,-1907.172156114003,-311.67534014513086,Sagittarius Arm,8.5204,-1.0576,34.0553,4,0.8043,1.898
e0db1f3f,Gaia-6340,M,0.3126142394990688,3217.2932739156468,0.0066855220116543,4447.935420168,-1768.0716678099288,-7238.978064227649,Core,4.2887,-0.0239,15.1083,2,0.0613,0.1447
0a119398,Gliese 486.0,M,0.1242914679760908,2555.618671267346,0.0002225969634636,-10567.790848385112,2037.3236062884891,1481.554228153354,Sagittarius Arm,9.6424,-1.2467,3.0117,5,0.0112,0.0264
dc19cee1,Kappa Bulge,M,0.0945944242039752,2451.277706662616,0.0001301699124944,7344.730188481113,1174.0413361805895,1258.009409321891,Core,1.1319,0.3207,1.1041,4,0.0086,0.0202
e90ac907,Chi Bulge,G,0.9465367637632608,5688.455879210869,1.0498359039953602,1023.232980024864,-1849.235517602849,2329.938085182442,Core,7.0648,-0.7112,33.7058,8,0.7685,1.8136
023024ca,PSR 156692,M,0.2919718620389698,3144.766001758542,0.0046043817607852,-15202.51463131854,-10890.397022622275,265.25128708396613,Perseus Arm,3.1045,-0.1207,13.7824,4,0.0509,0.1201
34bc9ab9,Zeta Cygni,M,0.3304723879005773,3280.0381196506773,0.0092311059015441,-29811.107591554734,-11233.679490995622,113.3421242472986,Cygnus Arm,10.2509,-1.3503,16.2554,6,0.0721,0.1701
dc600992,TESS-9709,K,0.5479858470693044,4119.939344582734,0.1406279856332953,-21336.04729301957,-2363.0466507333745,589.4741996183338,Orion Arm,3.4227,-0.0806,26.0679,5,0.2813,0.6638
1e8613e9,Omega Sagittarii,M,0.1406643971200189,2613.145179070337,0.0002992156705646,17094.257790168136,-9348.91206237314,633.8257555939869,Sagittarius Arm,2.084,-0.0096,4.0634,3,0.013,0.0306
e00a227d,HD 59434,M,0.3741405008962597,3433.466624770642,0.0203180492123312,-29069.945641516944,23999.061244580786,565.8190598341562,Sagittarius Arm,3.9442,-0.4871,19.0603,4,0.1069,0.2523
613f5597,Phi Persei,M,0.2263893571703975,2914.340984652748,0.0014079868104389,3978.6649897059137,8719.40597758035,-646.3262620796249,Perseus Arm,9.6286,-1.4714,9.5698,7,0.0281,0.0664
e93cced9,Kepler-7006,M,0.131137327283245,2579.6716904546447,0.0002519028857367,3725.960357205566,10004.447222609577,224.95011470469643,Perseus Arm,8.3249,-1.1201,3.4514,6,0.0119,0.0281
b0a48b50,Gamma Persei,G,0.8456943561600059,5352.314520533353,0.7143586410250137,21835.120212723523,-15055.388788267604,431.97331863493457,Perseus Arm,3.08,-0.009,32.2281,4,0.6339,1.496
1ed10005,HD 253466,M,0.1239240453152,2554.327726783135,0.0002211242474821,4292.619904300658,24398.92898484876,498.6967649293708,Disk Background,4.2389,-0.5,2.9881,4,0.0112,0.0263
facf30ab,HR 27482,M,0.3863014797356804,3476.1943882604987,0.0253104197834623,-2971.915652607361,-3086.3515654691478,3827.931887297075,Core,1.6171,0.2108,19.8415,6,0.1193,0.2816
0e11fed7,HD 163470,M,0.0956552835002138,2455.0050501358864,0.0001326888150112,-21315.623498466783,-1558.8086346998805,248.57741417671969,Orion Arm,12.4628,-1.8405,1.1723,2,0.0086,0.0204
59e56112,Chi Cygni,M,0.1107490355227397,2508.037151836653,0.0001742860988813,8074.159027074894,17006.694181870516,528.907090410398,Cygnus Arm,2.2792,-0.0956,2.1418,1,0.0099,0.0234
5371fcd4,GDE-7733,M,0.3413556029968076,3318.2764429617564,0.0112368736498734,-11913.559977999028,42942.77185242424,843.151787101432,Perseus Arm,5.2185,-0.2553,16.9544,2,0.0795,0.1876
dbf53ab7,GDE-4866a,K,0.4602134845596551,3743.772076684236,0.0848448499885227,-10258.115765711858,-1604.329636419596,381.9301758167113,Sagittarius Arm,7.1371,-0.9782,24.1556,5,0.2185,0.5156
7890837c,GDE-640,G,1.0157826359953224,5919.275453317741,1.3675299627244104,-26478.05215613766,-22521.34835930987,108.34155948214313,Cygnus Arm,8.5528,-1.0499,34.7205,9,0.8771,2.0699
7990111d,Iota Orionis,M,0.1238080880385127,2553.920309324504,0.0002206614894073,-19327.903335195584,6480.989109678688,292.15708321765493,Orion Arm,1.063,0.4415,2.9806,4,0.0111,0.0263
e85fd53e,Sigma Galacticis,F,1.273180891384347,6971.587047434779,3.271694444801898,4442.799163930132,-16708.237998013625,-753.5228247407052,Disk Background,3.1658,-0.3067,38.1897,8,1.3566,3.2015
7c15adf4,HR 156115,M,0.3295703790284549,3276.8688992891657,0.0090818934229702,24747.691087668227,-9489.578446475272,-122.14046988826703,Perseus Arm,12.498,-1.9374,16.1974,3,0.0715,0.1687
da943616,Kappa Persei,M,0.4411425679200993,3668.879292692241,0.0681699380726265,22533.146310260625,29847.739878589346,644.3115639190466,Perseus Arm,9.7867,-1.2981,23.3641,6,0.1958,0.4621
a1a777f9,Kepler-1264,M,0.4357603724036559,3649.968876012845,0.0618533427703942,-8735.29498757991,23013.27698649158,-127.05172701777708,Cygnus Arm,8.6468,-1.0007,23.0184,1,0.1865,0.4402
44bbae6a,Nu Galacticis,M,0.3112186683799662,3212.389915929611,0.0065190664522408,13412.824859481509,4766.944943340963,947.0568623607296,Disk Background,11.8404,-1.5738,15.0186,1,0.0606,0.1429
7844b55a,Gliese 383.0,M,0.2720285375882257,3074.694861796469,0.0032113839232684,3897.896773367524,3045.922092046764,3579.3388375530835,Core,12.3287,-1.7166,12.5013,7,0.0425,0.1003
2c6bfa9e,HIP 140864,M,0.1687304211869298,2711.755533900024,0.0004968161080659,8161.1633588524255,-43589.69957773384,672.6906238138605,Cygnus Arm,1.53,0.0181,5.8661,7,0.0167,0.0395
8bbb3a73,Atlas Prime,M,0.0940309893789734,2449.298070790988,0.0001288515943519,8598.050406302782,-9399.824991704052,-126.83803877119048,Cygnus Arm,1.4074,0.5,1.0679,5,0.0085,0.0201
2114b124,TESS-7967,M,0.1756677197561023,2736.129826170089,0.0005631538080237,-13756.270300148832,29605.56419226431,27.931969922248484,Sagittarius Arm,9.7723,-1.4082,6.3117,3,0.0178,0.042
84b94638,HIP 128623,M,0.1196417512457932,2539.281828701436,0.0002046617478065,-4999.005451046369,2546.706063397893,-1234.4135224138822,Core,12.3312,-1.8945,2.713,2,0.0107,0.0253
002e0283,TESS-9089,M,0.1734638594565104,2728.3865332255773,0.0005411717533471,13786.369556302168,-12671.675468504056,193.19132692403048,Sagittarius Arm,9.9408,-1.4217,6.1702,3,0.0174,0.0412
afb836f1,HIP 75641,M,0.1322437586710971,2583.5591520876387,0.0002569889279246,-44937.02425795,-2087.9834939706143,-798.5671165107582,Disk Background,10.947,-1.7047,3.5225,1,0.012,0.0284
15780515,Psi Bulge,K,0.5973707418190838,4331.588893510359,0.1868713130011394,-2109.888739979043,774.3137514229019,4848.900128165749,Core,8.8515,-1.0669,27.1438,7,0.3242,0.7651
2e010e14,Gliese 663.0,G,0.908993599970268,5563.311999900893,0.909644558429165,-987.4770006168584,-4592.7400655815945,-420.5939391287428,Core,2.6156,-0.3048,33.1557,8,0.7153,1.6881
f01824dd,Upsilon Galacticis,G,0.8660559931166836,5420.186643722279,0.7721071852407196,6759.4105047447965,-3184.078835112577,-990.1426768743692,Disk Background,6.2421,-1.0124,32.5265,10,0.659,1.5553
94da746d,Gaia-7710,F,1.284532295822357,7018.884565926488,3.3982864304215434,-2303.664580078328,947.5217654119264,-473.24094969445576,Core,2.8917,-0.2487,38.3413,3,1.3826,3.2629
b05778ee,TESS-5743b,G,0.9546005679393208,5715.335226464403,1.0826594749415492,-22086.340880143096,-10374.2744932693,365.95495308618337,Orion Arm,6.3072,-0.5284,33.824,4,0.7804,1.8417
42ab1d52,Gliese 770.0,M,0.0956819968089235,2455.0989077070285,0.000132752868275,-13063.970296242833,21515.854471144165,-101.91156256028674,Cygnus Arm,11.6317,-1.6115,1.174,2,0.0086,0.0204
7cf8fac2,HD 91199,G,1.034628018250897,5982.093394169656,1.46954897929421,3181.226183243958,1943.531428936251,3191.83033868419,Core,9.0133,-1.3974,34.9967,5,0.9092,2.1457
811709f6,PSR 209294,M,0.1614309594732041,2686.108776527474,0.0004354343749504,-18966.37514978491,-16234.518516714146,288.6817625533308,Orion Arm,1.2552,-0.0971,5.3973,7,0.0157,0.0369
9c6e9026,Phi Persei,M,0.4259564993011066,3615.5228353822663,0.0518131662727015,31512.02505948725,4475.2815235593225,-739.2893338364945,Perseus Arm,3.2257,-0.0242,22.3887,3,0.1707,0.4029
3eb58ed7,Prometheus,F,1.3281100265650447,7200.45844402102,3.931461819587831,-28248.944897329027,-19957.24895416952,99.33792876504138,Cygnus Arm,6.9876,-0.8696,38.9233,6,1.4871,3.5095
90bc1479,Gaia-4968,M,0.1035486681673746,2482.738563831316,0.0001530267323874,17779.5335389272,-18666.33034693992,794.2536471768145,Perseus Arm,1.6322,0.5,1.6793,4,0.0093,0.0219
6ce89aae,HR 13543,M,0.3285161672045554,3273.164911799789,0.0089105570622873,1797.183986788942,-10880.601826995407,384.1669961451573,Cygnus Arm,12.809,-2.0,16.1297,2,0.0708,0.1671
06b92a40,HIP 246403,K,0.6072523950473276,4373.938835917118,0.1978101169873722,-3890.02216727144,-1054.9594605260838,1205.3662373631491,Core,3.8253,-0.1926,27.3591,3,0.3336,0.7872
dc65b160,TESS-1650,M,0.2347035877357127,2943.5531460984503,0.0016361895409415,28669.437557828023,18894.40258852164,-267.3783354221616,Perseus Arm,3.8653,-0.5561,10.1038,3,0.0303,0.0716
3630a31c,HIP 161611,M,0.0995879684283057,2468.8225917751283,0.0001424593326069,2799.1889065850232,31032.191400992662,503.95845586087313,Disk Background,6.6077,-0.6528,1.4249,2,0.009,0.0211
9ef225c5,Psi Persei,M,0.0916847382144711,2441.054485618412,0.0001235038983802,27287.54868403573,22973.72824535805,552.8192550205559,Perseus Arm,3.8033,-0.2993,0.9172,1,0.0083,0.0197
807851ac,HIP 60248,M,0.3453683153966903,3332.3751622045875,0.0120817542614528,18188.753499765786,19934.301479212496,-547.6352594214023,Sagittarius Arm,4.3272,-0.3689,17.2122,4,0.0824,0.1946
74faa1ba,Gliese 400.0,M,0.1208517997023592,2543.5333503055863,0.000209185196679,-275.9102997153281,43837.17345480837,-366.6343419020884,Perseus Arm,3.619,-0.3284,2.7907,2,0.0108,0.0256
e1d71e82,Kepler-8206,M,0.2074635789116655,2847.845006986933,0.0010002380013871,-21060.35198830915,28514.93612549753,-974.6858776612116,Sagittarius Arm,10.5759,-1.4494,8.3541,7,0.0237,0.056
